3271.000000	59.949219
3271.097656	25.949219
3271.195557	-28.050781
3271.293213	-46.050781
3271.391113	-66.050781
3271.488770	-52.050781
3271.586426	-9.050781
3271.684326	-9.050781
3271.781982	11.949219
3271.879883	-8.050781
3271.977539	-19.050781
3272.075195	-19.050781
3272.173096	-29.050781
3272.270752	-40.050781
3272.368408	-49.050781
3272.466309	-58.050781
3272.563965	-47.050781
3272.661865	-9.050781
3272.759521	12.949219
3272.857178	-0.050781
3272.955078	-17.050781
3273.052734	-9.050781
3273.150635	12.949219
3273.248291	34.949219
3273.345947	27.949219
3273.443848	34.949219
3273.541504	39.949219
3273.639404	-3.050781
3273.737061	-50.050781
3273.834717	-76.050781
3273.932617	-66.050781
3274.030273	-51.050781
3274.128174	-6.050781
3274.225830	-32.050781
3274.323486	-10.050781
3274.421387	-7.050781
3274.519043	-30.050781
3274.616699	-10.050781
3274.714600	42.949219
3274.812256	82.949219
3274.910156	51.949219
3275.007813	42.949219
3275.105469	2.949219
3275.203369	-39.050781
3275.301025	-8.050781
3275.398926	22.949219
3275.496582	17.949219
3275.594238	4.949219
3275.692139	-11.050781
3275.789795	-7.050781
3275.887695	20.949219
3275.985352	51.949219
3276.083008	61.949219
3276.180908	32.949219
3276.278564	-3.050781
3276.376465	-10.050781
3276.474121	0.949219
3276.571777	-5.050781
3276.669678	-20.050781
3276.767334	-18.050781
3276.864990	-47.050781
3276.962891	-69.050781
3277.060547	-23.050781
3277.158447	-32.050781
3277.256104	-50.050781
3277.353760	-21.050781
3277.451660	12.949219
3277.549316	-24.050781
3277.647217	-56.050781
3277.744873	-24.050781
3277.842529	5.949219
3277.940430	7.949219
3278.038086	34.949219
3278.135986	22.949219
3278.233643	12.949219
3278.331299	-19.050781
3278.429199	-25.050781
3278.526855	12.949219
3278.624512	8.949219
3278.722412	30.949219
3278.820068	21.949219
3278.917969	35.949219
3279.015625	27.949219
3279.113281	-13.050781
3279.211182	-10.050781
3279.308838	23.949219
3279.406738	13.949219
3279.504395	4.949219
3279.602051	-11.050781
