3271.977539	-75.681641  	3271.977539	-60.186523  	3271.977539	3.547852    	3271.977539	-104.418945 	3271.977539	-149.616211 	3271.977539	9.190430    	3271.977539	58.711914   	3271.977539	18.494141   	3271.977539	55.279297   	3271.977539	-62.454102  	3271.977539	-30.959961  	3271.977539	-19.050781  	3271.977539	-75.517578  	3271.977539	-58.998047  	3271.977539	8.291016    	3271.977539	-3.231445   	3271.977539	-34.691406  	3271.977539	3.715820    	3271.977539	4.924805    	3271.977539	1.205078    	3271.977539	-29.766602  	3271.977539	-38.105469  	3271.977539	-9.587891   	3271.977539	-47.015625  	3271.977539	-49.019531  	3271.977539	29.052734   
3272.075195	-105.681641 	3272.075195	-71.186523  	3272.075195	25.547852   	3272.075195	-51.418945  	3272.075195	-88.616211  	3272.075195	30.190430   	3272.075195	61.711914   	3272.075195	-5.505859   	3272.075195	64.279297   	3272.075195	-25.454102  	3272.075195	-26.959961  	3272.075195	-19.050781  	3272.075195	-65.517578  	3272.075195	-87.998047  	3272.075195	-46.708984  	3272.075195	-30.231445  	3272.075195	-14.691406  	3272.075195	-48.284180  	3272.075195	-26.075195  	3272.075195	-26.794922  	3272.075195	-14.766602  	3272.075195	-31.105469  	3272.075195	-23.587891  	3272.075195	-46.015625  	3272.075195	-33.019531  	3272.075195	-7.947266   
3272.173096	-76.681641  	3272.173096	-21.186523  	3272.173096	33.547852   	3272.173096	-57.418945  	3272.173096	-6.616211   	3272.173096	40.190430   	3272.173096	68.711914   	3272.173096	-40.505859  	3272.173096	35.279297   	3272.173096	2.545898    	3272.173096	-34.959961  	3272.173096	-29.050781  	3272.173096	-52.517578  	3272.173096	-65.998047  	3272.173096	-77.708984  	3272.173096	9.768555    	3272.173096	-13.691406  	3272.173096	-94.284180  	3272.173096	-12.075195  	3272.173096	-14.794922  	3272.173096	-32.766602  	3272.173096	-7.105469   	3272.173096	-47.587891  	3272.173096	-82.015625  	3272.173096	-40.019531  	3272.173096	8.052734    
3272.270752	-63.681641  	3272.270752	32.813477   	3272.270752	-9.452148   	3272.270752	-13.418945  	3272.270752	-19.616211  	3272.270752	10.190430   	3272.270752	53.711914   	3272.270752	-33.505859  	3272.270752	-30.720703  	3272.270752	-7.454102   	3272.270752	-52.959961  	3272.270752	-40.050781  	3272.270752	-43.517578  	3272.270752	-46.998047  	3272.270752	-34.708984  	3272.270752	-4.231445   	3272.270752	-37.691406  	3272.270752	-77.284180  	3272.270752	21.924805   	3272.270752	-3.794922   	3272.270752	-45.766602  	3272.270752	55.894531   	3272.270752	-24.587891  	3272.270752	-110.015625 	3272.270752	-37.019531  	3272.270752	-8.947266   
3272.368408	-29.681641  	3272.368408	42.813477   	3272.368408	-37.452148  	3272.368408	75.581055   	3272.368408	-8.616211   	3272.368408	-27.809570  	3272.368408	90.711914   	3272.368408	-22.505859  	3272.368408	-22.720703  	3272.368408	-23.454102  	3272.368408	-37.959961  	3272.368408	-49.050781  	3272.368408	-58.517578  	3272.368408	-46.998047  	3272.368408	-10.708984  	3272.368408	-17.231445  	3272.368408	-64.691406  	3272.368408	-59.284180  	3272.368408	-43.075195  	3272.368408	-5.794922   	3272.368408	-5.766602   	3272.368408	77.894531   	3272.368408	-26.587891  	3272.368408	-44.015625  	3272.368408	-30.019531  	3272.368408	-20.947266  
3272.466309	-56.681641  	3272.466309	-21.186523  	3272.466309	-0.452148   	3272.466309	104.581055  	3272.466309	52.383789   	3272.466309	-40.809570  	3272.466309	12.711914   	3272.466309	-25.505859  	3272.466309	1.279297    	3272.466309	-20.454102  	3272.466309	-30.959961  	3272.466309	-58.050781  	3272.466309	-76.517578  	3272.466309	-13.998047  	3272.466309	-12.708984  	3272.466309	42.768555   	3272.466309	-36.691406  	3272.466309	-15.284180  	3272.466309	-67.075195  	3272.466309	-32.794922  	3272.466309	7.233398    	3272.466309	51.894531   	3272.466309	-42.587891  	3272.466309	26.984375   	3272.466309	-19.019531  	3272.466309	-15.947266  
3272.563965	-63.681641  	3272.563965	13.813477   	3272.563965	-58.452148  	3272.563965	57.581055   	3272.563965	63.383789   	3272.563965	-14.809570  	3272.563965	-20.288086  	3272.563965	-31.505859  	3272.563965	-15.720703  	3272.563965	-21.454102  	3272.563965	-27.959961  	3272.563965	-47.050781  	3272.563965	-52.517578  	3272.563965	58.001953   	3272.563965	-2.708984   	3272.563965	78.768555   	3272.563965	-14.691406  	3272.563965	23.715820   	3272.563965	-13.075195  	3272.563965	-18.794922  	3272.563965	-17.766602  	3272.563965	-17.105469  	3272.563965	4.412109    	3272.563965	50.984375   	3272.563965	36.980469   	3272.563965	-1.947266   
3272.661865	-60.681641  	3272.661865	-9.186523   	3272.661865	-81.452148  	3272.661865	17.581055   	3272.661865	105.383789  	3272.661865	-9.809570   	3272.661865	-20.288086  	3272.661865	-42.505859  	3272.661865	-45.720703  	3272.661865	-8.454102   	3272.661865	-32.959961  	3272.661865	-9.050781   	3272.661865	-25.517578  	3272.661865	82.001953   	3272.661865	19.291016   	3272.661865	52.768555   	3272.661865	12.308594   	3272.661865	27.715820   	3272.661865	21.924805   	3272.661865	-4.794922   	3272.661865	-3.766602   	3272.661865	11.894531   	3272.661865	64.412109   	3272.661865	20.984375   	3272.661865	28.980469   	3272.661865	48.052734   
3272.759521	-36.681641  	3272.759521	0.813477    	3272.759521	-69.452148  	3272.759521	5.581055    	3272.759521	105.383789  	3272.759521	-18.809570  	3272.759521	-52.288086  	3272.759521	-43.505859  	3272.759521	-60.720703  	3272.759521	-5.454102   	3272.759521	-44.959961  	3272.759521	12.949219   	3272.759521	19.482422   	3272.759521	77.001953   	3272.759521	32.291016   	3272.759521	11.768555   	3272.759521	23.308594   	3272.759521	-8.284180   	3272.759521	-12.075195  	3272.759521	8.205078    	3272.759521	-20.766602  	3272.759521	59.894531   	3272.759521	52.412109   	3272.759521	13.984375   	3272.759521	33.980469   	3272.759521	39.052734   
3272.857178	-37.681641  	3272.857178	58.813477   	3272.857178	-84.452148  	3272.857178	37.581055   	3272.857178	35.383789   	3272.857178	-30.809570  	3272.857178	-73.288086  	3272.857178	-60.505859  	3272.857178	-23.720703  	3272.857178	7.545898    	3272.857178	-21.959961  	3272.857178	-0.050781   	3272.857178	1.482422    	3272.857178	44.001953   	3272.857178	2.291016    	3272.857178	1.768555    	3272.857178	26.308594   	3272.857178	-15.284180  	3272.857178	4.924805    	3272.857178	14.205078   	3272.857178	13.233398   	3272.857178	32.894531   	3272.857178	56.412109   	3272.857178	-33.015625  	3272.857178	-25.019531  	3272.857178	24.052734   
3272.955078	-17.681641  	3272.955078	67.813477   	3272.955078	-77.452148  	3272.955078	45.581055   	3272.955078	-13.616211  	3272.955078	-15.809570  	3272.955078	-27.288086  	3272.955078	-68.505859  	3272.955078	26.279297   	3272.955078	21.545898   	3272.955078	-7.959961   	3272.955078	-17.050781  	3272.955078	-3.517578   	3272.955078	9.001953    	3272.955078	-1.708984   	3272.955078	-20.231445  	3272.955078	62.308594   	3272.955078	-0.284180   	3272.955078	28.924805   	3272.955078	41.205078   	3272.955078	45.233398   	3272.955078	2.894531    	3272.955078	10.412109   	3272.955078	-41.015625  	3272.955078	-23.019531  	3272.955078	35.052734   
3273.052734	42.318359   	3273.052734	54.813477   	3273.052734	23.547852   	3273.052734	62.581055   	3273.052734	-46.616211  	3273.052734	-48.809570  	3273.052734	44.711914   	3273.052734	-47.505859  	3273.052734	39.279297   	3273.052734	35.545898   	3273.052734	4.040039    	3273.052734	-9.050781   	3273.052734	-26.517578  	3273.052734	-22.998047  	3273.052734	18.291016   	3273.052734	-48.231445  	3273.052734	58.308594   	3273.052734	-48.284180  	3273.052734	55.924805   	3273.052734	52.205078   	3273.052734	61.233398   	3273.052734	-21.105469  	3273.052734	-29.587891  	3273.052734	-37.015625  	3273.052734	25.980469   	3273.052734	17.052734   
3273.150635	29.318359   	3273.150635	53.813477   	3273.150635	16.547852   	3273.150635	32.581055   	3273.150635	-44.616211  	3273.150635	2.190430    	3273.150635	53.711914   	3273.150635	-61.505859  	3273.150635	25.279297   	3273.150635	57.545898   	3273.150635	-12.959961  	3273.150635	12.949219   	3273.150635	-36.517578  	3273.150635	-57.998047  	3273.150635	31.291016   	3273.150635	-54.231445  	3273.150635	42.308594   	3273.150635	-63.284180  	3273.150635	78.924805   	3273.150635	68.205078   	3273.150635	43.233398   	3273.150635	11.894531   	3273.150635	-50.587891  	3273.150635	-2.015625   	3273.150635	43.980469   	3273.150635	9.052734    
3273.248291	10.318359   	3273.248291	0.813477    	3273.248291	-10.452148  	3273.248291	30.581055   	3273.248291	25.383789   	3273.248291	7.190430    	3273.248291	22.711914   	3273.248291	-59.505859  	3273.248291	28.279297   	3273.248291	32.545898   	3273.248291	-39.959961  	3273.248291	34.949219   	3273.248291	-29.517578  	3273.248291	-50.998047  	3273.248291	48.291016   	3273.248291	-39.231445  	3273.248291	46.308594   	3273.248291	-47.284180  	3273.248291	26.924805   	3273.248291	40.205078   	3273.248291	40.233398   	3273.248291	-3.105469   	3273.248291	-14.587891  	3273.248291	20.984375   	3273.248291	18.980469   	3273.248291	8.052734    
3273.345947	41.318359   	3273.345947	0.813477    	3273.345947	-52.452148  	3273.345947	16.581055   	3273.345947	35.383789   	3273.345947	-16.809570  	3273.345947	33.711914   	3273.345947	-41.505859  	3273.345947	30.279297   	3273.345947	-4.454102   	3273.345947	-37.959961  	3273.345947	27.949219   	3273.345947	45.482422   	3273.345947	9.001953    	3273.345947	4.291016    	3273.345947	-24.231445  	3273.345947	18.308594   	3273.345947	-54.284180  	3273.345947	-5.075195   	3273.345947	-34.794922  	3273.345947	5.233398    	3273.345947	-30.105469  	3273.345947	47.412109   	3273.345947	25.984375   	3273.345947	-13.019531  	3273.345947	22.052734   
3273.443848	-24.681641  	3273.443848	4.813477    	3273.443848	-74.452148  	3273.443848	52.581055   	3273.443848	17.383789   	3273.443848	-45.809570  	3273.443848	-2.288086   	3273.443848	-50.505859  	3273.443848	5.279297    	3273.443848	-7.454102   	3273.443848	-73.959961  	3273.443848	34.949219   	3273.443848	48.482422   	3273.443848	55.001953   	3273.443848	-35.708984  	3273.443848	-1.231445   	3273.443848	28.308594   	3273.443848	-55.284180  	3273.443848	22.924805   	3273.443848	-68.794922  	3273.443848	-28.766602  	3273.443848	-9.105469   	3273.443848	31.412109   	3273.443848	23.984375   	3273.443848	-2.019531   	3273.443848	-10.947266  
3273.541504	-65.681641  	3273.541504	14.813477   	3273.541504	-63.452148  	3273.541504	39.581055   	3273.541504	-32.616211  	3273.541504	-6.809570   	3273.541504	-72.288086  	3273.541504	-45.505859  	3273.541504	-10.720703  	3273.541504	34.545898   	3273.541504	-88.959961  	3273.541504	39.949219   	3273.541504	9.482422    	3273.541504	16.001953   	3273.541504	-37.708984  	3273.541504	37.768555   	3273.541504	38.308594   	3273.541504	-41.284180  	3273.541504	47.924805   	3273.541504	-72.794922  	3273.541504	-39.766602  	3273.541504	-17.105469  	3273.541504	-37.587891  	3273.541504	69.984375   	3273.541504	13.980469   	3273.541504	-15.947266  
3273.639404	-47.681641  	3273.639404	22.813477   	3273.639404	-45.452148  	3273.639404	7.581055    	3273.639404	19.383789   	3273.639404	-5.809570   	3273.639404	-99.288086  	3273.639404	-25.505859  	3273.639404	-16.720703  	3273.639404	40.545898   	3273.639404	-60.959961  	3273.639404	-3.050781   	3273.639404	-11.517578  	3273.639404	-41.998047  	3273.639404	22.291016   	3273.639404	73.768555   	3273.639404	28.308594   	3273.639404	-46.284180  	3273.639404	20.924805   	3273.639404	-46.794922  	3273.639404	-51.766602  	3273.639404	-36.105469  	3273.639404	-43.587891  	3273.639404	109.984375  	3273.639404	43.980469   	3273.639404	11.052734   
3273.737061	-10.681641  	3273.737061	5.813477    	3273.737061	-54.452148  	3273.737061	40.581055   	3273.737061	65.383789   	3273.737061	-23.809570  	3273.737061	-88.288086  	3273.737061	-11.505859  	3273.737061	-37.720703  	3273.737061	42.545898   	3273.737061	-29.959961  	3273.737061	-50.050781  	3273.737061	-7.517578   	3273.737061	-55.998047  	3273.737061	23.291016   	3273.737061	36.768555   	3273.737061	-0.691406   	3273.737061	-27.284180  	3273.737061	-31.075195  	3273.737061	-39.794922  	3273.737061	-39.766602  	3273.737061	-28.105469  	3273.737061	-4.587891   	3273.737061	103.984375  	3273.737061	82.980469   	3273.737061	4.052734    
3273.834717	37.318359   	3273.834717	-6.186523   	3273.834717	-58.452148  	3273.834717	85.581055   	3273.834717	28.383789   	3273.834717	-30.809570  	3273.834717	-65.288086  	3273.834717	-10.505859  	3273.834717	-12.720703  	3273.834717	34.545898   	3273.834717	-17.959961  	3273.834717	-76.050781  	3273.834717	-8.517578   	3273.834717	-36.998047  	3273.834717	-11.708984  	3273.834717	-23.231445  	3273.834717	-33.691406  	3273.834717	-3.284180   	3273.834717	-51.075195  	3273.834717	-26.794922  	3273.834717	-8.766602   	3273.834717	2.894531    	3273.834717	15.412109   	3273.834717	61.984375   	3273.834717	79.980469   	3273.834717	-22.947266  
3273.932617	46.318359   	3273.932617	-40.186523  	3273.932617	-73.452148  	3273.932617	67.581055   	3273.932617	18.383789   	3273.932617	-36.809570  	3273.932617	-29.288086  	3273.932617	-10.505859  	3273.932617	51.279297   	3273.932617	54.545898   	3273.932617	-9.959961   	3273.932617	-66.050781  	3273.932617	-2.517578   	3273.932617	-5.998047   	3273.932617	-8.708984   	3273.932617	-36.231445  	3273.932617	-1.691406   	3273.932617	20.715820   	3273.932617	-41.075195  	3273.932617	-29.794922  	3273.932617	21.233398   	3273.932617	10.894531   	3273.932617	-5.587891   	3273.932617	34.984375   	3273.932617	49.980469   	3273.932617	-0.947266   
3274.030273	40.318359   	3274.030273	-78.186523  	3274.030273	-56.452148  	3274.030273	3.581055    	3274.030273	-17.616211  	3274.030273	-59.809570  	3274.030273	-17.288086  	3274.030273	10.494141   	3274.030273	57.279297   	3274.030273	28.545898   	3274.030273	0.040039    	3274.030273	-51.050781  	3274.030273	0.482422    	3274.030273	-0.998047   	3274.030273	-21.708984  	3274.030273	-45.231445  	3274.030273	18.308594   	3274.030273	39.715820   	3274.030273	-3.075195   	3274.030273	6.205078    	3274.030273	13.233398   	3274.030273	8.894531    	3274.030273	-38.587891  	3274.030273	57.984375   	3274.030273	20.980469   	3274.030273	-19.947266  
3274.128174	50.318359   	3274.128174	-31.186523  	3274.128174	-8.452148   	3274.128174	-33.418945  	3274.128174	-25.616211  	3274.128174	-43.809570  	3274.128174	-23.288086  	3274.128174	15.494141   	3274.128174	34.279297   	3274.128174	-10.454102  	3274.128174	26.040039   	3274.128174	-6.050781   	3274.128174	8.482422    	3274.128174	-43.998047  	3274.128174	-15.708984  	3274.128174	-48.231445  	3274.128174	-7.691406   	3274.128174	41.715820   	3274.128174	-0.075195   	3274.128174	-30.794922  	3274.128174	12.233398   	3274.128174	-31.105469  	3274.128174	-18.587891  	3274.128174	36.984375   	3274.128174	10.980469   	3274.128174	-58.947266  
3274.225830	49.318359   	3274.225830	37.813477   	3274.225830	3.547852    	3274.225830	-40.418945  	3274.225830	-76.616211  	3274.225830	-13.809570  	3274.225830	-23.288086  	3274.225830	-28.505859  	3274.225830	57.279297   	3274.225830	0.545898    	3274.225830	27.040039   	3274.225830	-32.050781  	3274.225830	20.482422   	3274.225830	-25.998047  	3274.225830	22.291016   	3274.225830	-10.231445  	3274.225830	-9.691406   	3274.225830	15.715820   	3274.225830	-3.075195   	3274.225830	-46.794922  	3274.225830	16.233398   	3274.225830	-38.105469  	3274.225830	29.412109   	3274.225830	40.984375   	3274.225830	-5.019531   	3274.225830	-24.947266  
3274.323486	2.318359    	3274.323486	91.813477   	3274.323486	7.547852    	3274.323486	-7.418945   	3274.323486	-66.616211  	3274.323486	20.190430   	3274.323486	-18.288086  	3274.323486	-69.505859  	3274.323486	50.279297   	3274.323486	-19.454102  	3274.323486	-27.959961  	3274.323486	-10.050781  	3274.323486	39.482422   	3274.323486	1.001953    	3274.323486	35.291016   	3274.323486	6.768555    	3274.323486	-7.691406   	3274.323486	51.715820   	3274.323486	52.924805   	3274.323486	19.205078   	3274.323486	24.233398   	3274.323486	-7.105469   	3274.323486	55.412109   	3274.323486	3.984375    	3274.323486	15.980469   	3274.323486	-27.947266  
3274.421387	-12.681641  	3274.421387	20.813477   	3274.421387	12.547852   	3274.421387	-1.418945   	3274.421387	2.383789    	3274.421387	22.190430   	3274.421387	-16.288086  	3274.421387	-34.505859  	3274.421387	14.279297   	3274.421387	6.545898    	3274.421387	-47.959961  	3274.421387	-7.050781   	3274.421387	46.482422   	3274.421387	-38.998047  	3274.421387	-18.708984  	3274.421387	39.768555   	3274.421387	-21.691406  	3274.421387	65.715820   	3274.421387	110.924805  	3274.421387	25.205078   	3274.421387	15.233398   	3274.421387	40.894531   	3274.421387	15.412109   	3274.421387	3.984375    	3274.421387	4.980469    	3274.421387	-22.947266  
3274.519043	-29.681641  	3274.519043	-47.186523  	3274.519043	46.547852   	3274.519043	-21.418945  	3274.519043	29.383789   	3274.519043	61.190430   	3274.519043	-13.288086  	3274.519043	0.494141    	3274.519043	24.279297   	3274.519043	2.545898    	3274.519043	-60.959961  	3274.519043	-30.050781  	3274.519043	6.482422    	3274.519043	-27.998047  	3274.519043	-48.708984  	3274.519043	27.768555   	3274.519043	10.308594   	3274.519043	0.715820    	3274.519043	63.924805   	3274.519043	10.205078   	3274.519043	-14.766602  	3274.519043	48.894531   	3274.519043	-34.587891  	3274.519043	-22.015625  	3274.519043	9.980469    	3274.519043	19.052734   
3274.616699	-44.681641  	3274.616699	-23.186523  	3274.616699	109.547852  	3274.616699	-43.418945  	3274.616699	38.383789   	3274.616699	23.190430   	3274.616699	24.711914   	3274.616699	-27.505859  	3274.616699	25.279297   	3274.616699	0.545898    	3274.616699	-61.959961  	3274.616699	-10.050781  	3274.616699	-43.517578  	3274.616699	12.001953   	3274.616699	-52.708984  	3274.616699	9.768555    	3274.616699	43.308594   	3274.616699	-16.284180  	3274.616699	28.924805   	3274.616699	2.205078    	3274.616699	-3.766602   	3274.616699	31.894531   	3274.616699	-47.587891  	3274.616699	-86.015625  	3274.616699	34.980469   	3274.616699	44.052734   
3274.714600	-13.681641  	3274.714600	-12.186523  	3274.714600	129.547852  	3274.714600	-95.418945  	3274.714600	-37.616211  	3274.714600	20.190430   	3274.714600	34.711914   	3274.714600	-38.505859  	3274.714600	0.279297    	3274.714600	24.545898   	3274.714600	-23.959961  	3274.714600	42.949219   	3274.714600	-19.517578  	3274.714600	2.001953    	3274.714600	-69.708984  	3274.714600	-31.231445  	3274.714600	33.308594   	3274.714600	2.715820    	3274.714600	-0.075195   	3274.714600	-36.794922  	3274.714600	-36.766602  	3274.714600	48.894531   	3274.714600	-48.587891  	3274.714600	-92.015625  	3274.714600	21.980469   	3274.714600	23.052734   
3274.812256	-10.681641  	3274.812256	-6.186523   	3274.812256	118.547852  	3274.812256	-123.418945 	3274.812256	-55.616211  	3274.812256	26.190430   	3274.812256	18.711914   	3274.812256	-7.505859   	3274.812256	-3.720703   	3274.812256	49.545898   	3274.812256	8.040039    	3274.812256	82.949219   	3274.812256	-22.517578  	3274.812256	18.001953   	3274.812256	-64.708984  	3274.812256	-30.231445  	3274.812256	36.308594   	3274.812256	-20.284180  	3274.812256	-26.075195  	3274.812256	-39.794922  	3274.812256	-27.766602  	3274.812256	19.894531   	3274.812256	-6.587891   	3274.812256	-68.015625  	3274.812256	-7.019531   	3274.812256	-51.947266  
3274.910156	42.318359   	3274.910156	-33.186523  	3274.910156	10.547852   	3274.910156	-112.418945 	3274.910156	-92.616211  	3274.910156	11.190430   	3274.910156	-4.288086   	3274.910156	8.494141    	3274.910156	-14.720703  	3274.910156	56.545898   	3274.910156	21.040039   	3274.910156	51.949219   	3274.910156	0.482422    	3274.910156	-9.998047   	3274.910156	-87.708984  	3274.910156	-23.231445  	3274.910156	12.308594   	3274.910156	-41.284180  	3274.910156	-74.075195  	3274.910156	-34.794922  	3274.910156	-25.766602  	3274.910156	9.894531    	3274.910156	21.412109   	3274.910156	-79.015625  	3274.910156	-4.019531   	3274.910156	-78.947266  
3275.007813	48.318359   	3275.007813	-28.186523  	3275.007813	-17.452148  	3275.007813	-55.418945  	3275.007813	-54.616211  	3275.007813	13.190430   	3275.007813	-40.288086  	3275.007813	-2.505859   	3275.007813	-19.720703  	3275.007813	21.545898   	3275.007813	44.040039   	3275.007813	42.949219   	3275.007813	15.482422   	3275.007813	-19.998047  	3275.007813	-34.708984  	3275.007813	-20.231445  	3275.007813	-42.691406  	3275.007813	-36.284180  	3275.007813	-57.075195  	3275.007813	-5.794922   	3275.007813	-7.766602   	3275.007813	20.894531   	3275.007813	19.412109   	3275.007813	-83.015625  	3275.007813	-13.019531  	3275.007813	-57.947266  
