3271.000000	42.894531
3271.097656	20.894531
3271.195557	-16.105469
3271.293213	-13.105469
3271.391113	-2.105469
3271.488770	46.894531
3271.586426	86.894531
3271.684326	75.894531
3271.781982	10.894531
3271.879883	-24.105469
3271.977539	-38.105469
3272.075195	-31.105469
3272.173096	-7.105469
3272.270752	55.894531
3272.368408	77.894531
3272.466309	51.894531
3272.563965	-17.105469
3272.661865	11.894531
3272.759521	59.894531
3272.857178	32.894531
3272.955078	2.894531
3273.052734	-21.105469
3273.150635	11.894531
3273.248291	-3.105469
3273.345947	-30.105469
3273.443848	-9.105469
3273.541504	-17.105469
3273.639404	-36.105469
3273.737061	-28.105469
3273.834717	2.894531
3273.932617	10.894531
3274.030273	8.894531
3274.128174	-31.105469
3274.225830	-38.105469
3274.323486	-7.105469
3274.421387	40.894531
3274.519043	48.894531
3274.616699	31.894531
3274.714600	48.894531
3274.812256	19.894531
3274.910156	9.894531
3275.007813	20.894531
3275.105469	-2.105469
3275.203369	11.894531
3275.301025	16.894531
3275.398926	44.894531
3275.496582	53.894531
3275.594238	34.894531
3275.692139	-10.105469
3275.789795	-24.105469
3275.887695	39.894531
3275.985352	63.894531
3276.083008	14.894531
3276.180908	-17.105469
3276.278564	-0.105469
3276.376465	-24.105469
3276.474121	-45.105469
3276.571777	-48.105469
3276.669678	-44.105469
3276.767334	-7.105469
3276.864990	-9.105469
3276.962891	16.894531
3277.060547	31.894531
3277.158447	-0.105469
3277.256104	-7.105469
3277.353760	-0.105469
3277.451660	-32.105469
3277.549316	-36.105469
3277.647217	-29.105469
3277.744873	-32.105469
3277.842529	-27.105469
3277.940430	-53.105469
3278.038086	-68.105469
3278.135986	-64.105469
3278.233643	-60.105469
3278.331299	-54.105469
3278.429199	-55.105469
3278.526855	-42.105469
3278.624512	6.894531
3278.722412	19.894531
3278.820068	-10.105469
3278.917969	-63.105469
3279.015625	-71.105469
3279.113281	-47.105469
3279.211182	18.894531
3279.308838	47.894531
3279.406738	17.894531
3279.504395	-25.105469
3279.602051	-22.105469
3279.699951	-29.105469
3279.797607	-65.105469
3279.895508	-73.105469
3279.993164	-40.105469
3280.090820	-26.105469
3280.188721	-17.105469
3280.286377	-24.105469
3280.384277	5.894531
3280.481934	-17.105469
3280.579590	-30.105469
3280.677490	-41.105469
3280.775146	-37.105469
3280.872803	33.894531
3280.970703	72.894531
3281.068359	64.894531
3281.166260	30.894531
3281.263916	1.894531
3281.361572	-27.105469
3281.459473	-31.105469
3281.557129	-71.105469
3281.655029	-48.105469
3281.752686	-19.105469
3281.850342	-9.105469
3281.948242	-37.105469
3282.045898	-48.105469
3282.143799	-26.105469
3282.241455	-15.105469
3282.339111	-8.105469
3282.437012	-11.105469
3282.534668	-3.105469
3282.632568	15.894531
3282.730225	7.894531
3282.827881	-1.105469
3282.925781	-21.105469
3283.023438	44.894531
3283.121094	38.894531
3283.218994	33.894531
3283.316650	50.894531
3283.414551	77.894531
3283.512207	91.894531
3283.609863	78.894531
3283.707764	57.894531
3283.805420	29.894531
3283.903320	-12.105469
3284.000977	-42.105469
3284.098633	-42.105469
3284.196533	-45.105469
3284.294189	-42.105469
3284.392090	-39.105469
3284.489746	-48.105469
3284.587402	-71.105469
3284.685303	-50.105469
3284.782959	12.894531
3284.880859	5.894531
3284.978516	2.894531
3285.076172	37.894531
3285.174072	34.894531
3285.271729	3.894531
3285.369385	-10.105469
3285.467285	-19.105469
3285.564941	1.894531
3285.662842	-6.105469
3285.760498	-29.105469
3285.858154	-56.105469
3285.956055	-64.105469
3286.053711	-15.105469
3286.151611	5.894531
3286.249268	-7.105469
3286.346924	-40.105469
3286.444824	-39.105469
3286.542480	-35.105469
3286.640381	-37.105469
3286.738037	-18.105469
3286.835693	11.894531
3286.933594	19.894531
3287.031250	19.894531
3287.129150	26.894531
3287.226807	14.894531
3287.324463	-17.105469
3287.422363	-33.105469
3287.520020	-41.105469
3287.617676	-12.105469
3287.715576	11.894531
3287.813232	19.894531
3287.911133	27.894531
3288.008789	-9.105469
3288.106445	6.894531
3288.204346	7.894531
3288.302002	-10.105469
3288.399902	-19.105469
3288.497559	-10.105469
3288.595215	-6.105469
3288.693115	-5.105469
3288.790771	4.894531
3288.888672	-23.105469
3288.986328	-47.105469
3289.083984	-46.105469
3289.181885	-2.105469
3289.279541	37.894531
3289.377441	60.894531
3289.475098	73.894531
3289.572754	60.894531
3289.670654	43.894531
3289.768311	27.894531
3289.865967	10.894531
3289.963867	11.894531
3290.061523	-23.105469
3290.159424	-41.105469
