3271.900    0.00553 3271.900    0.00326 3271.900    0.00034 3271.900    0.01350 3271.900    0.00301 3271.900    0.01003 3271.900    0.00065 3271.900   -0.00013 3271.900   -0.00299 3271.900    0.00521 3271.900    0.00796 3271.900    0.00645 3271.900   -0.00132 3271.900   -0.00688 3271.900    0.00078 3271.900    0.00289 3271.900    0.00116 3271.900    0.00111 3271.900    0.00002 3271.900   -0.00203
3272.000    0.00720 3272.000    0.01337 3272.000    0.00174 3272.000    0.00330 3272.000   -0.00484 3272.000    0.00796 3272.000    0.00290 3272.000   -0.00076 3272.000    0.00085 3272.000    0.00743 3272.000   -0.00120 3272.000    0.00448 3272.000    0.00419 3272.000   -0.00238 3272.000    0.00744 3272.000   -0.00522 3272.000    0.00215 3272.000   -0.00139 3272.000    0.00478 3272.000   -0.00175
3272.100   -0.00859 3272.100    0.01292 3272.100    0.00247 3272.100    0.00721 3272.100    0.00391 3272.100   -0.00049 3272.100    0.00927 3272.100   -0.00185 3272.100    0.01325 3272.100    0.00664 3272.100    0.00678 3272.100    0.00079 3272.100   -0.00185 3272.100    0.00413 3272.100   -0.00222 3272.100   -0.00505 3272.100    0.00116 3272.100    0.00364 3272.100    0.00171 3272.100   -0.00293
3272.200    0.00520 3272.200    0.00046 3272.200   -0.00905 3272.200    0.01477 3272.200    0.00718 3272.200    0.00257 3272.200   -0.00866 3272.200    0.00673 3272.200    0.00965 3272.200    0.00740 3272.200    0.00002 3272.200    0.00210 3272.200    0.00350 3272.200    0.00344 3272.200    0.00430 3272.200    0.00247 3272.200   -0.00407 3272.200    0.00392 3272.200   -0.00097 3272.200   -0.00297
3272.300    0.01516 3272.300    0.00763 3272.300    0.01761 3272.300   -0.01008 3272.300    0.03196 3272.300   -0.00322 3272.300   -0.01597 3272.300   -0.00020 3272.300    0.00895 3272.300    0.00279 3272.300   -0.00269 3272.300    0.00144 3272.300    0.00662 3272.300   -0.00110 3272.300   -0.00189 3272.300    0.00425 3272.300   -0.00496 3272.300    0.00258 3272.300    0.00118 3272.300   -0.00184
3272.500    0.00400 3272.500    0.00197 3272.500    0.00172 3272.500   -0.00008 3272.500    0.00240 3272.500    0.00150 3272.500   -0.00364 3272.500   -0.00395 3272.500    0.00540 3272.500    0.00217 3272.500   -0.00084 3272.500   -0.00275 3272.500   -0.00620 3272.500    0.00041 3272.500    0.00199 3272.500   -0.00034 3272.500   -0.00060 3272.500    0.00332 3272.500   -0.00073 3272.500   -0.00131
3272.600   -0.00031 3272.600    0.00865 3272.600    0.00517 3272.600   -0.00822 3272.600    0.00929 3272.600    0.00270 3272.600    0.00116 3272.600   -0.00155 3272.600   -0.00575 3272.600    0.00043 3272.600   -0.00458 3272.600   -0.00155 3272.600   -0.00228 3272.600   -0.00286 3272.600    0.00193 3272.600   -0.00094 3272.600    0.00215 3272.600   -0.00150 3272.600    0.00299 3272.600   -0.00219
3272.700    0.00357 3272.700    0.01553 3272.700   -0.00369 3272.700    0.00499 3272.700    0.00135 3272.700   -0.00521 3272.700    0.00222 3272.700   -0.00174 3272.700    0.00817 3272.700   -0.00120 3272.700   -0.00598 3272.700    0.00473 3272.700   -0.00567 3272.700   -0.00337 3272.700   -0.00054 3272.700   -0.00029 3272.700    0.00199 3272.700    0.00558 3272.700   -0.00005 3272.700   -0.00140
3272.800    0.00405 3272.800    0.00875 3272.800    0.01295 3272.800    0.00235 3272.800   -0.00946 3272.800    0.00125 3272.800    0.00231 3272.800   -0.00780 3272.800    0.00172 3272.800    0.00094 3272.800    0.00227 3272.800    0.00202 3272.800    0.00456 3272.800   -0.00706 3272.800    0.00108 3272.800   -0.00443 3272.800    0.00109 3272.800   -0.00229 3272.800    0.00053 3272.800   -0.00018
3272.900    0.00310 3272.900    0.01138 3272.900    0.00301 3272.900    0.01514 3272.900    0.01120 3272.900   -0.00115 3272.900    0.01200 3272.900   -0.01046 3272.900    0.00994 3272.900   -0.00210 3272.900   -0.00553 3272.900    0.00079 3272.900   -0.00922 3272.900   -0.00303 3272.900   -0.00074 3272.900   -0.00572 3272.900   -0.00237 3272.900    0.00062 3272.900   -0.00053 3272.900   -0.00370
3273.000    0.02175 3273.000    0.00182 3273.000   -0.00020 3273.000    0.01303 3273.000    0.02020 3273.000    0.00237 3273.000   -0.00097 3273.000   -0.00406 3273.000    0.00474 3273.000   -0.01082 3273.000   -0.00093 3273.000   -0.00628 3273.000    0.00048 3273.000    0.00681 3273.000   -0.00043 3273.000   -0.00539 3273.000    0.00581 3273.000    0.00179 3273.000   -0.00009 3273.000   -0.00218
3273.200    0.00628 3273.200    0.00932 3273.200    0.00632 3273.200    0.01255 3273.200    0.00411 3273.200    0.01235 3273.200    0.00460 3273.200    0.00253 3273.200    0.00585 3273.200   -0.00668 3273.200    0.00155 3273.200   -0.00410 3273.200    0.00858 3273.200   -0.00214 3273.200   -0.00616 3273.200    0.00013 3273.200    0.00311 3273.200    0.00672 3273.200   -0.00314 3273.200   -0.00099
3273.300    0.01819 3273.300   -0.00322 3273.300   -0.00587 3273.300   -0.00093 3273.300   -0.00770 3273.300    0.00817 3273.300    0.00434 3273.300   -0.00631 3273.300   -0.00489 3273.300   -0.00396 3273.300   -0.00012 3273.300    0.00678 3273.300   -0.01171 3273.300    0.00829 3273.300   -0.00192 3273.300   -0.00063 3273.300   -0.00028 3273.300    0.00021 3273.300   -0.00035 3273.300   -0.00483
3273.400   -0.00637 3273.400   -0.00362 3273.400   -0.00569 3273.400   -0.01568 3273.400    0.00019 3273.400    0.01164 3273.400   -0.00734 3273.400   -0.00653 3273.400    0.00222 3273.400    0.00119 3273.400    0.00507 3273.400    0.00522 3273.400   -0.00636 3273.400    0.00038 3273.400    0.00342 3273.400   -0.00293 3273.400   -0.00112 3273.400   -0.00278 3273.400   -0.00209 3273.400   -0.00325
3273.500   -0.00622 3273.500   -0.00424 3273.500   -0.00429 3273.500    0.01651 3273.500   -0.01931 3273.500    0.00974 3273.500   -0.00624 3273.500    0.00808 3273.500    0.00036 3273.500    0.00732 3273.500    0.00417 3273.500   -0.00155 3273.500   -0.00567 3273.500    0.00701 3273.500    0.00012 3273.500    0.00090 3273.500   -0.00253 3273.500   -0.00038 3273.500    0.00252 3273.500   -0.00309
3273.600    0.00512 3273.600    0.00629 3273.600   -0.00825 3273.600    0.01694 3273.600    0.00587 3273.600    0.01256 3273.600   -0.01091 3273.600    0.00437 3273.600    0.00821 3273.600    0.01038 3273.600    0.00471 3273.600    0.00288 3273.600   -0.00827 3273.600   -0.00165 3273.600    0.00001 3273.600   -0.00209 3273.600    0.00238 3273.600   -0.00822 3273.600    0.00108 3273.600    0.00245
3273.700    0.00410 3273.700    0.00028 3273.700   -0.00965 3273.700   -0.01002 3273.700    0.01532 3273.700    0.00092 3273.700    0.00124 3273.700    0.00164 3273.700    0.00804 3273.700   -0.00621 3273.700   -0.00147 3273.700    0.00325 3273.700    0.00127 3273.700   -0.00816 3273.700   -0.00085 3273.700    0.00408 3273.700   -0.00528 3273.700   -0.00515 3273.700    0.00048 3273.700   -0.00356
