3271.000000	-13.640625
3271.097656	-14.640625
3271.195557	-24.640625
3271.293213	-47.640625
3271.391113	-16.640625
3271.488770	-4.640625
3271.586426	2.359375
3271.684326	29.359375
3271.781982	10.359375
3271.879883	-13.640625
3271.977539	-16.640625
3272.075195	-16.640625
3272.173096	-4.640625
3272.270752	-1.640625
3272.368408	23.359375
3272.466309	13.359375
3272.563965	-28.640625
3272.661865	-38.640625
3272.759521	-12.640625
3272.857178	11.359375
3272.955078	26.359375
3273.052734	24.359375
3273.150635	21.359375
3273.248291	-0.640625
3273.345947	10.359375
3273.443848	9.359375
3273.541504	31.359375
3273.639404	39.359375
3273.737061	29.359375
3273.834717	16.359375
3273.932617	28.359375
3274.030273	29.359375
3274.128174	23.359375
3274.225830	8.359375
3274.323486	21.359375
3274.421387	7.359375
3274.519043	0.359375
3274.616699	-7.640625
3274.714600	-7.640625
3274.812256	-20.640625
3274.910156	-23.640625
3275.007813	-4.640625
3275.105469	-7.640625
3275.203369	-19.640625
3275.301025	-11.640625
3275.398926	-12.640625
3275.496582	-23.640625
3275.594238	-17.640625
3275.692139	-14.640625
3275.789795	-29.640625
3275.887695	-16.640625
3275.985352	-15.640625
3276.083008	-14.640625
3276.180908	-1.640625
3276.278564	13.359375
3276.376465	-0.640625
3276.474121	-44.640625
3276.571777	-59.640625
3276.669678	-42.640625
3276.767334	-12.640625
3276.864990	-10.640625
3276.962891	6.359375
3277.060547	-3.640625
3277.158447	13.359375
3277.256104	16.359375
3277.353760	27.359375
3277.451660	13.359375
3277.549316	16.359375
3277.647217	26.359375
3277.744873	-8.640625
3277.842529	-46.640625
3277.940430	-81.640625
3278.038086	-86.640625
3278.135986	-80.640625
3278.233643	-43.640625
3278.331299	-14.640625
3278.429199	-5.640625
3278.526855	24.359375
3278.624512	35.359375
3278.722412	2.359375
3278.820068	-6.640625
3278.917969	-9.640625
3279.015625	-39.640625
3279.113281	-46.640625
3279.211182	-39.640625
3279.308838	-49.640625
3279.406738	-64.640625
3279.504395	-53.640625
3279.602051	-36.640625
3279.699951	-42.640625
3279.797607	-5.640625
3279.895508	13.359375
3279.993164	8.359375
3280.090820	13.359375
3280.188721	6.359375
3280.286377	-12.640625
3280.384277	-0.640625
3280.481934	32.359375
3280.579590	-17.640625
3280.677490	-55.640625
3280.775146	-28.640625
3280.872803	-20.640625
3280.970703	-35.640625
3281.068359	-1.640625
3281.166260	12.359375
3281.263916	-1.640625
3281.361572	12.359375
3281.459473	41.359375
3281.557129	30.359375
3281.655029	23.359375
3281.752686	-21.640625
3281.850342	-83.640625
3281.948242	-56.640625
3282.045898	-30.640625
3282.143799	-33.640625
