3304.006    1.34274 3304.006    1.72148 3303.028    3.29472 3303.810    1.17364 3303.713    2.57094 3303.908    3.20003 3304.201    2.01751 3303.810    3.03551 3304.104    1.64269 3304.592    4.37677 3304.104    3.99121 3304.299    5.92930 3303.908    2.79352 3304.592    6.36966 3304.104    7.12538 3305.277   12.20932 3304.690   16.96646 3304.788   22.93207 3304.495   29.63434 3305.374   48.50670
3304.104    2.23490 3304.104    2.13589 3303.126    2.57530 3303.908    1.49705 3303.811    2.24087 3304.006    2.89364 3304.299    1.34457 3303.908    3.29565 3304.201    1.74374 3304.690    3.97970 3304.201    4.23975 3304.397    5.39673 3304.006    3.19079 3304.690    6.80102 3304.201    6.93094 3305.375   12.61313 3304.788   17.03819 3304.886   23.10896 3304.593   31.73122 3305.472   49.69795
3304.201    2.23490 3304.201    1.88087 3303.224    4.08987 3304.006    1.97138 3303.908    2.54737 3304.104    2.63438 3304.397    1.54396 3304.006    2.89362 3304.299    2.32473 3304.788    4.29168 3304.299    4.86112 3304.495    5.21921 3304.104    4.44882 3304.788    7.31866 3304.299    6.50964 3305.472   13.38710 3304.886   17.28924 3304.983   25.69162 3304.690   34.82323 3305.570   50.74029
3304.299    2.50525 3304.299    1.75336 3303.322    2.15879 3304.104    2.01450 3304.006    2.38233 3304.201    1.43239 3304.495    1.99259 3304.104    2.42065 3304.397    3.13306 3304.885    5.70979 3304.397    4.51315 3304.592    5.13045 3304.201    5.83927 3304.885    8.69901 3304.397    7.28742 3305.570   13.68995 3304.983   16.82300 3305.081   27.56670 3304.788   36.35146 3305.667   50.47971
3304.397    2.55932 3304.397    2.67781 3303.419    0.11411 3304.201    2.20854 3304.104    1.62788 3304.299    1.62094 3304.593    2.83999 3304.201    2.34970 3304.495    3.48671 3304.983    5.82324 3304.495    3.89179 3304.690    4.83457 3304.299    6.17034 3304.983    9.13037 3304.495    8.13001 3305.668   13.42075 3305.081   16.78714 3305.179   26.54071 3304.886   37.06227 3305.765   50.74029
3304.495    2.50525 3304.495    2.55030 3303.517   -2.00630 3304.299    1.60485 3304.201    1.58073 3304.397    2.68152 3304.690    3.48801 3304.299    2.23146 3304.592    3.76457 3305.081    5.56798 3304.592    3.69295 3304.788    4.15407 3304.397    5.60753 3305.081    9.56173 3304.592    7.80594 3305.765   12.68043 3305.179   17.68375 3305.277   27.35443 3304.983   37.59537 3305.863   51.74541
3304.592    3.47850 3304.592    2.96471 3303.615   -2.46067 3304.397    1.92826 3304.299    1.67504 3304.494    3.50642 3304.788    3.46309 3304.397    1.94768 3304.690    4.11822 3305.179    5.62470 3304.690    3.56868 3304.885    4.83457 3304.494    5.44200 3305.179    9.07285 3304.690    8.55131 3305.863   14.26201 3305.277   18.40104 3305.374   28.34503 3305.081   39.26577 3305.961   52.04322
3304.690    4.23548 3304.690    2.26340 3303.713   -0.30240 3304.495    2.42415 3304.397    2.17014 3304.592    3.22360 3304.886    3.46309 3304.495    3.01186 3304.788    4.09296 3305.277    6.05013 3304.788    4.51315 3304.983    6.19558 3304.592    5.67374 3305.277    9.27415 3304.788    9.32908 3305.961   14.83408 3305.375   18.68796 3305.472   29.65405 3305.179   38.34172 3306.059   52.60162
3304.788    3.80292 3304.788    2.51842 3303.810    2.00733 3304.592    2.35947 3304.495    2.33518 3304.690    3.03505 3304.983    4.18588 3304.592    3.48483 3304.885    4.29504 3305.374    6.05013 3304.885    5.05996 3305.081    7.20154 3304.690    6.07102 3305.374    9.90682 3304.885   10.52816 3306.059   15.77630 3305.472   19.94322 3305.570   29.19413 3305.277   39.94104 3306.156   51.33592
3304.886    3.31630 3304.886    3.44287 3303.908    3.63550 3304.690    2.35947 3304.593    2.64167 3304.788    3.62426 3305.081    3.76217 3304.690    3.46119 3304.983    4.39608 3305.472    5.90832 3304.983    5.30850 3305.179    6.66897 3304.788    6.79935 3305.472   10.59699 3304.983   10.75501 3306.156   17.15598 3305.570   20.66051 3305.668   29.90170 3305.375   41.54035 3306.254   52.04322
3304.983    3.47850 3304.983    4.43108 3304.006    4.39279 3304.788    2.66131 3304.690    3.04247 3304.885    3.78924 3305.179    3.26370 3304.788    3.98145 3305.081    3.84035 3305.570    6.10686 3305.081    6.25298 3305.277    6.28434 3304.885    6.63382 3305.570   12.40870 3305.081   10.65779 3306.254   18.83851 3305.668   21.16261 3305.765   30.78618 3305.472   43.03304 3306.352   54.94689
3305.081    3.39740 3305.081    4.62234 3304.104    4.35492 3304.885    3.37281 3304.788    2.92459 3304.983    4.21348 3305.277    3.13908 3304.885    4.54902 3305.179    3.81509 3305.667    6.58901 3305.179    6.94891 3305.374    6.46187 3304.983    6.76624 3305.667   13.07012 3305.179    9.88001 3306.352   19.34327 3305.765   21.27021 3305.863   32.62588 3305.570   42.74872 3306.449   55.09580
3305.179    3.77589 3305.179    4.01667 3304.201    3.06753 3304.983    4.64488 3304.886    2.80671 3305.081    4.14277 3305.375    3.66248 3304.983    4.05240 3305.277    5.30546 3305.765    7.80859 3305.277    7.37144 3305.472    7.76370 3305.081    8.02427 3305.765   12.92634 3305.277    8.64853 3306.450   19.57883 3305.863   23.49381 3305.961   33.19194 3305.668   42.00237 3306.547   54.61186
3305.277    3.96513 3305.277    2.96471 3304.299    3.21899 3305.081    4.64488 3304.983    3.23109 3305.179    4.33132 3305.472    4.38527 3305.081    3.86321 3305.374    6.13905 3305.863    8.85798 3305.374    7.86853 3305.570    8.65131 3305.179    8.85193 3305.863   12.66752 3305.374    8.90779 3306.547   20.08359 3305.961   24.10351 3306.059   33.86414 3305.765   40.68738 3306.645   55.05857
3305.375    3.85699 3305.375    2.55030 3304.397    3.97628 3305.179    3.78246 3305.081    3.70262 3305.277    4.70841 3305.570    4.88374 3305.179    3.76862 3305.472    5.81067 3305.961    9.79393 3305.472    7.86853 3305.668    8.76966 3305.277    8.85193 3305.961   13.01261 3305.472    9.32908 3306.645   21.90072 3306.059   24.35456 3306.156   35.06702 3305.863   41.18495 3306.743   58.18561
3305.472    3.77589 3305.472    2.83720 3304.495    6.05882 3305.277    3.24345 3305.179    4.05626 3305.374    5.01481 3305.668    4.60958 3305.277    3.93416 3305.570    5.00233 3306.059    9.34014 3305.570    7.89338 3305.765    8.20750 3305.374    8.12359 3306.059   13.61651 3305.570   10.78742 3306.743   23.75151 3306.156   25.82501 3306.254   35.91611 3305.961   41.86021 3306.841   58.44619
3305.570    4.31659 3305.570    2.42279 3304.592    7.19475 3305.374    3.52373 3305.277    3.53758 3305.472    5.86327 3305.765    5.10806 3305.374    3.93416 3305.667    4.72447 3306.156    9.22669 3305.667    7.57027 3305.863    8.44420 3305.472    8.65329 3306.156   13.44397 3305.667   12.34297 3306.841   24.05437 3306.254   25.57396 3306.352   36.72983 3306.059   42.71318 3306.938   59.04182
3305.668    4.26252 3305.668    2.83720 3304.690    5.90736 3305.472    3.56685 3305.375    3.79692 3305.570    6.40535 3305.863    5.15790 3305.472    4.85645 3305.765    4.92655 3306.254   10.21937 3305.765    7.69455 3305.961    7.94122 3305.570    8.91814 3306.254   13.76030 3305.765   13.21797 3306.938   25.53500 3306.352   26.86508 3306.450   38.18036 3306.156   44.38358 3307.036   61.46154
3305.765    3.93810 3305.765    3.41099 3304.788    4.50638 3305.570    3.32969 3305.472    4.62210 3305.667    6.52319 3305.961    4.60958 3305.570    5.96793 3305.863    5.70963 3306.352   10.95678 3305.863    8.86271 3306.059    8.02998 3305.667    9.94443 3306.352   15.39947 3305.863   14.28741 3307.036   26.71277 3306.450   29.19628 3306.547   38.67566 3306.254   45.27208 3307.134   65.14698
3305.863    4.39769 3305.863    4.27169 3304.886    2.15879 3305.668    4.10587 3305.570    4.90502 3305.765    6.78245 3306.059    4.90867 3305.668    6.48820 3305.961    6.77057 3306.450   11.21204 3305.961    8.98699 3306.156    9.53892 3305.765   11.33488 3306.450   15.85958 3305.961   15.84297 3307.134   28.86642 3306.548   29.98530 3306.645   39.48938 3306.352   47.36896 3307.232   67.00830
3305.961    5.07357 3305.961    4.20793 3304.983    3.63550 3305.765    5.22701 3305.668    4.95217 3305.863    6.38178 3306.156    5.58161 3305.765    7.36320 3306.059    7.12421 3306.547   11.29713 3306.059    9.35981 3306.254   10.84076 3305.863   12.03011 3306.547   16.63603 3306.059   15.45408 3307.232   31.59213 3306.645   30.34394 3306.743   40.79839 3306.450   49.75016 3307.329   67.08276
3306.059    5.45206 3306.059    4.04855 3305.081    4.84716 3305.863    5.65822 3305.765    5.02290 3305.961    6.75888 3306.254    6.10501 3305.863    6.79563 3306.156    7.32630 3306.645   12.45997 3306.156    9.88175 3306.352   11.58043 3305.961   12.95708 3306.645   18.07390 3306.156   15.55130 3307.329   32.63530 3306.743   32.35236 3306.841   43.52257 3306.547   52.70001 3307.427   69.65139
3306.156    5.72240 3306.156    4.84549 3305.179    6.51319 3305.961    6.19724 3305.863    4.99932 3306.059    7.37166 3306.352    7.20165 3305.961    7.24495 3306.254    7.65468 3306.743   12.94213 3306.254   10.27943 3306.450   11.01828 3306.059   14.67859 3306.743   19.71307 3306.254   16.26426 3307.427   34.04863 3306.841   33.85867 3306.938   44.01787 3306.645   54.08608 3307.525   70.09811
3306.254    5.56020 3306.254    5.73806 3305.277    8.82292 3306.059    6.49908 3305.961    5.94238 3306.156    7.63091 3306.450    7.37612 3306.059    7.59968 3306.352    7.67994 3306.841   12.91377 3306.352   10.50312 3306.547   11.22539 3306.156   15.57246 3306.841   20.97839 3306.352   17.52815 3307.525   35.22640 3306.938   34.89874 3307.036   45.64530 3306.743   55.18783 3307.623   70.39592
3306.352    6.10089 3306.352    6.05683 3305.375    9.73167 3306.156    6.21880 3306.059    6.03669 3306.254    7.72519 3306.548    7.84967 3306.156    7.83617 3306.450    7.57890 3306.938   13.39592 3306.450   11.32332 3306.645   12.46805 3306.254   14.97655 3306.938   22.32998 3306.450   18.79204 3307.623   37.98576 3307.036   37.66031 3307.134   47.66189 3306.841   54.90351 3307.720   71.66163
3306.450    6.93898 3306.450    6.34373 3305.472    8.40641 3306.254    6.19724 3306.156    6.34318 3306.352    7.65448 3306.645    8.92139 3306.254    8.23819 3306.547    8.03359 3307.036   14.64386 3306.547   11.89498 3306.743   14.27286 3306.352   16.00283 3307.036   23.45152 3306.547   20.50963 3307.720   40.47591 3307.134   39.63286 3307.232   49.46622 3306.938   55.11675 3307.818   72.85288
3306.547    7.10119 3306.547    6.82190 3305.570    6.02096 3306.352    6.21880 3306.254    6.69683 3306.449    7.89017 3306.743    9.46971 3306.352    8.14360 3306.645    8.58932 3307.134   15.74998 3306.645   13.06315 3306.841   16.10726 3306.449   16.40011 3307.134   25.00441 3306.645   20.99574 3307.818   42.36035 3307.232   40.74467 3307.329   49.25394 3307.036   57.03593 3307.916   72.55506
3306.645    6.56049 3306.645    7.77822 3305.668    7.80058 3306.450    6.19724 3306.352    7.07406 3306.547    8.80934 3306.841   10.09281 3306.450    9.08954 3306.743    9.90286 3307.232   16.37395 3306.743   13.51053 3306.938   16.90611 3306.547   17.06223 3307.232   26.72985 3306.743   22.77814 3307.916   43.26892 3307.330   40.49361 3307.427   50.38607 3307.134   58.13768 3308.014   74.82588
3306.743    7.34450 3306.743    9.02145 3305.765    7.38407 3306.547    7.18902 3306.450    7.33340 3306.645    9.70495 3306.938   10.79067 3306.547    9.82265 3306.841   11.59531 3307.329   17.30990 3306.841   13.65966 3307.036   18.06001 3306.645   18.48579 3307.329   27.67885 3306.841   23.97722 3308.014   46.49939 3307.427   41.74887 3307.525   52.96872 3307.232   59.73699 3308.111   77.46897
3306.841    8.39886 3306.841    9.72276 3305.863    5.56658 3306.645    8.05144 3306.547    7.96996 3306.743    9.98777 3307.036   11.71285 3306.645   10.39021 3306.938   12.50469 3307.427   18.44438 3306.938   14.40530 3307.134   19.15473 3306.743   19.74382 3307.427   28.31151 3306.938   25.98647 3308.111   49.35970 3307.525   43.72142 3307.623   55.94055 3307.329   61.05198 3308.209   80.59600
3306.938    9.45323 3306.938   10.39219 3305.961    6.70252 3306.743    9.53912 3306.645    8.58295 3306.841   10.17632 3307.134   12.43564 3306.743   10.43751 3307.036   12.83307 3307.525   19.55050 3307.036   15.07637 3307.232   20.45657 3306.841   20.27352 3307.525   29.54807 3307.036   26.56981 3308.209   53.80159 3307.623   46.87751 3307.720   58.02790 3307.427   62.65130 3308.307   83.90917
3307.036    9.72358 3307.036   11.31664 3306.059    9.08797 3306.841   10.48778 3306.743    8.70083 3306.938   11.14263 3307.232   12.61010 3306.841   10.86318 3307.134   13.79297 3307.623   19.94757 3307.134   16.02085 3307.329   21.40335 3306.938   22.22677 3307.623   31.35978 3307.134   27.83370 3308.307   58.14253 3307.720   48.77833 3307.818   59.65533 3307.525   64.17953 3308.405   85.54714
3307.134    9.83172 3307.134   11.44415 3306.156   10.75401 3306.938   11.15616 3306.841    9.76178 3307.036   11.33117 3307.330   12.98396 3306.938   11.05237 3307.232   15.08125 3307.720   20.31628 3307.232   17.46242 3307.427   23.00106 3307.036   23.68344 3307.720   34.98321 3307.232   30.10221 3308.405   59.99332 3307.818   51.36058 3307.916   62.09647 3307.623   66.02763 3308.502   86.88729
3307.232   10.53462 3307.232   11.98606 3306.254    9.61807 3307.036   11.58737 3306.938   10.39834 3307.134   11.68470 3307.427   13.98091 3307.036   11.28885 3307.329   16.87475 3307.818   22.61361 3307.329   19.45079 3307.525   25.19050 3307.134   24.77594 3307.818   35.81717 3307.329   32.27351 3308.502   63.52664 3307.916   53.97869 3308.014   65.20981 3307.720   66.88060 3308.600   87.74351
3307.329   11.21050 3307.329   12.30484 3306.352    8.21709 3307.134   12.08326 3307.036   10.72841 3307.231   12.74529 3307.525   15.99974 3307.134   12.80236 3307.427   18.01147 3307.916   26.01707 3307.427   20.29584 3307.623   26.10771 3307.231   25.04079 3307.916   36.76616 3307.427   33.92628 3308.600   65.84854 3308.014   56.84786 3308.111   66.41269 3307.818   68.19559 3308.698   90.94499
3307.427   12.80556 3307.427   12.20921 3306.450   10.03458 3307.232   12.47135 3307.134   11.05848 3307.329   13.66446 3307.623   17.37054 3307.232   13.91384 3307.525   18.66824 3308.014   27.40681 3307.525   21.96110 3307.720   27.29119 3307.329   25.90155 3308.014   38.66415 3307.525   35.06054 3308.698   67.26187 3308.112   59.28665 3308.209   69.03073 3307.916   70.57679 3308.796   91.05667
3307.525   13.50847 3307.525   12.94239 3306.547   10.52682 3307.329   13.22596 3307.232   11.86008 3307.427   14.74861 3307.720   19.11520 3307.329   14.62330 3307.623   19.32501 3308.111   28.96673 3307.623   23.00500 3307.818   28.53385 3307.427   28.05344 3308.111   41.56864 3307.623   37.42628 3308.796   68.84345 3308.209   60.90055 3308.307   70.23361 3308.014   73.24231 3308.893   91.87565
3307.623   14.15731 3307.623   14.37688 3306.645   10.41323 3307.427   14.21775 3307.330   12.85030 3307.525   15.80920 3307.818   19.53891 3307.427   15.75843 3307.720   20.58803 3308.209   32.11492 3307.720   24.37200 3307.916   30.04279 3307.525   30.37086 3308.209   44.78946 3307.720   38.46331 3308.894   73.08344 3308.307   63.62626 3308.405   73.38233 3308.112   74.77055 3308.991   94.48151
3307.720   16.18493 3307.720   14.60003 3306.743   11.24624 3307.525   15.85635 3307.427   14.17058 3307.623   17.27045 3307.916   20.28662 3307.525   16.72802 3307.818   21.77527 3308.307   34.97950 3307.818   26.01241 3308.014   32.05471 3307.623   31.69511 3308.307   46.85999 3307.818   40.76424 3308.991   76.04470 3308.405   67.64309 3308.502   77.41552 3308.209   77.50715 3309.089   98.98593
3307.818   16.37417 3307.818   15.58823 3306.841   10.60255 3307.623   17.36558 3307.525   16.48108 3307.720   18.75527 3308.014   21.00941 3307.623   18.38342 3307.916   23.13934 3308.405   36.96485 3307.916   26.78290 3308.111   34.18499 3307.720   33.48283 3308.405   50.45465 3307.916   43.19479 3309.089   79.47707 3308.502   72.44894 3308.600   78.47688 3308.307   79.81727 3309.187   99.76769
3307.916   17.88813 3307.916   17.50089 3306.938   10.11031 3307.720   19.02574 3307.623   18.27289 3307.818   20.49934 3308.112   23.17778 3307.720   19.66044 3308.014   24.45288 3308.502   38.38295 3308.014   27.95107 3308.209   36.43361 3307.818   33.74768 3308.502   53.61796 3308.014   44.23183 3309.187   82.87579 3308.600   75.46156 3308.698   79.04295 3308.405   80.81240 3309.284   99.80491
3308.014   19.88871 3308.014   19.54105 3307.036    9.58021 3307.818   20.29781 3307.720   19.26311 3307.916   22.78549 3308.209   26.06893 3307.818   20.96111 3308.111   26.32215 3308.600   40.02795 3308.111   30.61051 3308.307   38.44553 3307.916   35.33677 3308.600   56.43618 3308.111   45.56053 3309.284   86.10626 3308.698   78.43832 3308.796   82.33318 3308.502   83.05144 3309.382  102.03851
3308.112   21.13232 3308.112   22.02750 3307.134   10.98119 3307.916   20.72902 3307.818   19.78179 3308.014   24.34101 3308.307   27.61420 3307.916   23.04218 3308.209   27.96408 3308.698   41.89985 3308.209   33.51851 3308.405   40.75332 3308.014   37.78662 3308.698   58.79428 3308.209   48.34756 3309.382   90.21165 3308.796   81.45095 3308.894   85.30501 3308.600   84.01103 3309.480  103.89984
3308.209   22.26779 3308.209   24.80085 3307.232   12.83655 3308.014   21.35428 3307.916   20.37120 3308.111   25.42516 3308.405   29.10963 3308.014   25.17055 3308.307   29.78284 3308.796   43.77176 3308.307   35.50688 3308.502   43.65286 3308.111   39.97162 3308.796   61.64125 3308.307   51.75034 3309.480   91.38942 3308.894   83.88974 3308.991   88.06456 3308.698   85.53926 3309.578  106.58015
3308.307   24.67390 3308.307   27.12792 3307.329   13.36665 3308.111   23.18692 3308.014   22.25732 3308.209   26.50932 3308.502   30.25612 3308.111   26.30568 3308.405   31.14690 3308.893   45.38840 3308.405   36.25251 3308.600   45.99024 3308.209   43.18291 3308.893   63.71178 3308.405   54.79663 3309.578   95.15830 3308.991   86.72304 3309.089   91.70858 3308.796   88.63127 3309.675  109.48382
3308.405   26.56635 3308.405   27.89298 3307.427   14.19967 3308.209   25.25673 3308.112   23.88410 3308.307   28.27696 3308.600   31.75155 3308.209   27.15703 3308.502   32.25836 3308.991   48.11116 3308.502   38.06690 3308.698   47.70629 3308.307   46.03003 3308.991   66.53000 3308.502   58.10218 3309.676   98.35512 3309.089   91.63648 3309.187   94.64503 3308.894   91.97206 3309.773  112.16414
3308.502   27.64774 3308.502   28.97682 3307.525   15.86570 3308.307   26.39944 3308.209   25.58161 3308.405   29.92675 3308.698   33.87007 3308.307   28.48135 3308.600   33.77399 3309.089   50.40849 3308.600   41.24829 3308.796   50.81294 3308.405   49.47306 3309.089   70.46975 3308.600   59.85218 3309.773  103.43637 3309.187   95.11534 3309.284   98.25367 3308.991   95.66825 3309.871  112.35027
3308.600   29.54019 3308.600   30.25192 3307.623   19.19777 3308.405   27.64995 3308.307   26.92547 3308.502   31.43514 3308.796   36.38737 3308.405   29.82931 3308.698   36.17373 3309.187   53.52832 3308.698   43.53492 3308.894   53.29826 3308.502   53.14783 3309.187   73.31673 3308.698   62.31514 3309.871  108.55128 3309.285   96.94444 3309.382  101.40239 3309.089   99.79093 3309.969  113.69043
3308.698   30.78380 3308.698   31.30388 3307.720   20.44729 3308.502   29.31011 3308.405   28.92947 3308.600   34.12196 3308.894   37.83294 3308.502   32.07593 3308.796   39.35655 3309.284   56.22273 3308.796   45.12562 3308.991   56.16821 3308.600   55.96185 3309.284   76.04868 3308.796   66.04199 3309.969  111.71444 3309.382   99.27563 3309.480  104.58649 3309.187  102.81186 3310.066  115.70066
3308.796   31.91926 3308.796   31.97331 3307.818   21.28031 3308.600   31.03495 3308.502   30.79201 3308.698   35.32395 3308.991   38.73020 3308.600   34.34619 3308.893   41.12478 3309.382   58.34989 3308.893   47.61108 3309.089   58.86063 3308.698   58.51101 3309.382   79.61458 3308.893   69.18551 3310.066  114.47380 3309.480  102.35999 3309.578  107.55831 3309.284  102.95402 3310.164  117.33863
3308.894   33.70357 3308.894   32.19645 3307.916   23.17353 3308.698   32.88915 3308.600   32.37164 3308.796   36.31383 3309.089   41.34719 3308.698   36.82928 3308.991   43.04457 3309.480   61.55481 3308.991   50.41965 3309.187   61.96728 3308.796   62.05336 3309.480   82.89292 3308.991   74.14384 3310.164  118.81474 3309.578  106.48441 3309.676  110.03483 3309.382  103.84253 3310.262  117.18972
3308.991   35.00125 3308.991   33.21653 3308.014   24.53665 3308.796   34.37683 3308.698   33.90411 3308.893   38.48214 3309.187   44.21342 3308.796   38.29549 3309.089   45.36853 3309.578   65.41205 3309.089   54.07328 3309.284   64.24549 3308.893   64.50321 3309.578   85.39481 3309.089   77.25494 3310.262  126.04964 3309.676  110.75229 3309.773  112.36984 3309.480  106.54359 3310.360  119.60945
3309.089   36.40706 3309.089   35.57548 3308.111   25.55899 3308.893   35.95075 3308.796   34.63498 3308.991   40.50903 3309.284   46.15748 3308.893   39.97454 3309.187   48.29875 3309.675   69.75146 3309.187   57.72691 3309.382   67.38172 3308.991   67.01927 3309.675   89.70841 3309.187   81.04661 3310.360  133.14994 3309.773  115.59401 3309.871  117.14598 3309.578  108.39169 3310.457  122.28977
3309.187   37.81288 3309.187   38.18944 3308.209   25.71044 3308.991   36.83473 3308.894   36.35607 3309.089   42.32381 3309.382   48.17630 3308.991   41.81913 3309.284   51.75943 3309.773   74.31776 3309.284   60.75918 3309.480   71.46474 3309.089   68.87321 3309.773   93.56189 3309.284   84.96790 3310.458  142.50484 3309.871  119.68257 3309.969  121.32069 3309.676  111.66140 3310.555  123.74160
3309.284   38.89428 3309.284   38.95450 3308.307   27.49007 3309.089   38.64581 3308.991   37.88854 3309.187   44.86921 3309.480   50.31974 3309.089   43.87655 3309.382   53.88131 3309.871   78.62880 3309.382   63.21979 3309.578   75.16313 3309.187   72.48177 3309.871   98.13431 3309.382   88.98641 3310.555  148.93212 3309.969  122.94625 3310.066  122.98350 3309.773  114.89557 3310.653  125.60293
3309.382   39.81347 3309.382   39.56017 3308.405   29.34542 3309.187   41.38400 3309.089   40.24619 3309.284   46.96681 3309.578   53.43521 3309.187   46.38330 3309.480   56.73574 3309.969   83.05329 3309.480   65.97865 3309.676   79.12780 3309.284   76.45450 3309.969  103.10932 3309.480   90.89845 3310.653  155.93147 3310.067  127.14240 3310.164  125.70767 3309.871  116.60150 3310.751  124.82117
3309.480   42.16551 3309.480   41.18593 3308.502   32.37458 3309.284   43.49693 3309.187   41.80224 3309.382   48.26308 3309.676   57.19870 3309.284   47.99140 3309.578   59.94381 3310.066   89.83184 3309.578   69.65713 3309.773   83.29959 3309.382   80.65897 3310.066  108.94706 3309.578   93.65308 3310.751  163.90668 3310.164  130.83645 3310.262  129.59934 3309.969  118.12974 3310.848  125.97520
3309.578   44.46348 3309.578   44.11867 3308.600   34.83576 3309.382   46.36447 3309.284   44.04201 3309.480   50.57280 3309.773   61.56036 3309.382   50.61639 3309.675   64.86960 3310.164   97.57470 3309.675   73.33562 3309.871   87.58972 3309.480   85.06207 3310.164  114.64101 3309.675   96.95863 3310.848  173.36253 3310.262  135.78576 3310.360  134.48163 3310.066  119.69351 3310.946  126.27301
3309.676   47.73470 3309.676   47.72083 3308.698   35.97169 3309.480   48.45584 3309.382   46.42323 3309.578   53.37745 3309.871   66.57003 3309.480   53.52516 3309.773   68.40606 3310.262  107.16110 3309.773   77.75974 3309.969   92.85622 3309.578   86.48563 3310.262  120.73757 3309.773  100.58825 3310.946  181.80885 3310.360  140.01778 3310.458  138.97474 3310.164  121.36390 3311.044  126.79418
3309.773   51.22221 3309.773   51.19549 3308.796   37.10763 3309.578   51.45276 3309.480   49.32314 3309.675   57.69050 3309.969   71.65448 3309.578   57.11974 3309.871   73.43289 3310.360  116.74749 3309.871   82.20872 3310.066  100.78557 3309.675   90.29283 3310.360  128.04193 3309.871  106.22714 3311.044  190.12058 3310.458  145.21814 3310.555  143.53862 3310.262  125.09564 3311.142  127.01754
3309.871   55.49373 3309.871   55.84962 3308.894   41.19698 3309.676   54.40655 3309.578   51.39787 3309.773   61.27292 3310.067   77.71095 3309.676   60.87986 3309.969   78.13134 3310.458  126.67424 3309.969   87.10508 3310.164  107.73854 3309.773   95.02699 3310.458  134.94369 3309.969  111.44472 3311.142  199.81198 3310.555  149.80880 3310.653  146.61658 3310.360  128.11657 3311.240  126.04965
3309.969   61.41439 3309.969   62.03387 3308.991   43.35525 3309.773   57.94247 3309.676   54.86362 3309.871   66.85866 3310.164   86.90781 3309.773   64.61633 3310.066   84.42119 3310.555  137.93400 3310.066   92.67252 3310.262  115.31284 3309.871  101.15162 3310.555  144.11728 3310.066  116.98639 3311.240  207.08053 3310.653  154.36360 3310.751  150.93280 3310.458  130.46223 3311.337  125.64016
3310.066   68.82196 3310.066   68.44126 3309.089   45.05915 3309.871   63.13855 3309.773   58.70659 3309.969   72.84507 3310.262   97.00193 3309.871   68.77847 3310.164   91.84776 3310.653  150.21480 3310.164   99.30871 3310.360  124.24815 3309.969  105.98510 3310.653  151.39288 3310.164  123.07897 3311.337  216.43543 3310.751  161.07028 3310.848  155.88584 3310.555  132.87897 3311.435  123.85328
3310.164   78.39233 3310.164   77.43074 3309.187   46.15722 3309.969   69.32642 3309.871   62.40810 3310.066   80.19845 3310.360  107.79392 3309.969   74.38317 3310.262  100.63840 3310.751  165.04819 3310.262  107.68472 3310.458  133.92313 3310.066  111.81177 3310.751  159.90505 3310.262  129.94934 3311.435  223.70398 3310.849  167.41830 3310.946  161.05115 3310.653  135.18909 3311.533  125.04453
3310.262   88.31415 3310.262   88.42851 3309.284   46.87664 3310.066   78.42496 3309.969   68.18434 3310.164   87.59898 3310.458  120.03148 3310.066   81.61963 3310.360  111.07097 3310.848  178.63364 3310.360  116.80636 3310.555  145.66921 3310.164  118.83025 3310.848  169.42373 3310.360  135.52341 3311.533  231.34269 3310.946  174.34017 3311.044  164.51828 3310.751  138.74312 3311.630  125.71461
3310.360   99.93918 3310.360   99.90444 3309.382   46.76305 3310.164   87.43725 3310.067   74.92722 3310.262   96.83785 3310.555  134.91096 3310.164   89.04527 3310.458  121.78140 3310.946  194.48807 3310.458  127.56842 3310.653  156.64603 3310.262  125.02108 3310.946  180.61033 3310.458  142.97710 3311.631  234.30395 3311.044  181.33376 3311.142  167.98541 3310.849  140.76892 3311.728  124.41168
3310.458  113.94328 3310.458  113.45241 3309.480   45.51352 3310.262   98.86433 3310.164   83.39118 3310.360  108.78710 3310.653  151.63480 3310.262   98.59929 3310.555  135.39678 3311.044  211.64715 3310.555  138.67844 3310.751  168.65840 3310.360  132.27131 3311.044  192.97598 3310.555  151.14376 3311.728  236.96235 3311.142  187.71765 3311.240  171.02799 3310.946  142.65256 3311.826  122.81094
3310.555  128.21773 3310.555  129.58247 3309.578   45.39993 3310.360  110.67949 3310.262   92.04376 3310.457  122.00905 3310.751  169.70452 3310.360  109.28843 3310.653  148.02701 3311.142  228.57934 3310.653  149.44049 3310.848  182.06136 3310.457  139.58775 3311.142  203.04105 3310.653  159.14838 3311.826  237.83727 3311.240  194.81883 3311.337  173.32762 3311.044  143.71877 3311.924  118.15762
3310.653  145.76340 3310.653  147.97583 3309.676   49.75433 3310.458  125.03879 3310.360  102.55888 3310.555  137.56429 3310.849  188.04840 3310.458  120.59243 3310.751  163.46114 3311.240  245.90859 3310.751  161.94237 3310.946  196.58863 3310.555  149.42025 3311.240  213.85380 3310.751  168.70856 3311.924  237.63537 3311.337  200.95167 3311.435  176.68861 3311.142  145.28254 3312.021  114.02547
