3277.711    2.41046
3277.808    2.41046
3277.906    3.29897
3278.004    1.62857
3278.102    0.45574
3278.199    0.24250
3278.297    1.37979
3278.395    0.81115
3278.493   -0.32614
3278.591   -0.68155
3278.688   -0.25506
3278.786   -0.71709
3278.884    0.42020
3278.981    2.05506
3279.079    2.73032
3279.177    3.29897
3279.275    4.22302
3279.373    2.44600
3279.470    0.49128
3279.568    0.59790
3279.666    0.31358
3279.763    1.05993
3279.861    0.42020
3279.959    0.13588
3280.057   -0.36169
3280.155   -0.75263
3280.252   -1.64114
3280.350   -2.49410
3280.448   -1.71222
3280.545   -0.43277
3280.643   -1.03695
3280.741   -0.43277
3280.839   -1.10803
3280.937   -0.14844
3281.034    0.49128
3281.132    0.10034
3281.230    0.77560
3281.327    1.52195
3281.425   -0.78817
3281.523   -2.31640
3281.621   -2.28086
3281.719   -1.92546
3281.816   -0.32614
3281.914   -0.25506
3282.012   -0.14844
3282.110    0.17142
3282.207   -0.07736
3282.305   -1.14357
3282.403   -1.60560
3282.500   -3.13383
3282.598   -3.66693
3282.696   -1.81884
3282.794   -0.50385
3282.892   -0.61047
3282.989   -0.64601
3283.087   -0.82371
3283.185    0.17142
3283.282    0.95331
3283.380    2.80140
3283.478    2.01952
3283.576    0.59790
3283.674    0.10034
3283.771   -1.10803
3283.869   -1.39235
3283.967   -1.64114
3284.064   -0.46831
3284.162   -0.14844
3284.260    1.52195
3284.358    2.09060
3284.456    2.09060
3284.553    1.48641
3284.651    0.52682
3284.749    0.20696
3284.847   -0.18398
3284.944   -0.18398
3285.042   -1.67668
3285.140   -2.13870
3285.238   -1.35681
3285.335   -1.53452
3285.433   -0.68155
3285.531   -0.18398
3285.629    1.23763
3285.726    1.20209
3285.824   -0.96587
3285.922   -1.32127
3286.020    0.34912
3286.117    1.09547
3286.215    2.41046
3286.313    1.55749
3286.411   -0.96587
3286.508   -0.43277
3286.606   -0.82371
3286.704   -0.32614
3286.802   -0.68155
3286.899   -1.21465
3286.997   -0.71709
3287.095   -0.11290
3287.193    0.27804
3287.290    0.77560
3287.388    0.88223
3287.486    1.41533
3287.583    2.41046
3287.681    2.58816
3287.779    2.12614
3287.877    2.23276
3287.975    0.59790
3288.072   -0.75263
3288.170   -1.67668
3288.268   -2.03208
3288.366   -1.88992
3288.463   -0.18398
3288.561    0.84669
3288.659    0.52682
3288.757   -1.07249
3288.854   -1.39235
3288.952   -0.82371
3289.050    0.13588
3289.148    1.13101
3289.245    2.37492
3289.343    2.01952
3289.441    1.27317
3289.539   -1.32127
3289.636   -4.83977
3289.734   -3.91572
3289.832   -2.95613
3289.930   -0.14844
3290.027    2.26830
3290.125    2.58816
3290.223    2.05506
3290.321    0.20696
3290.418    0.24250
3290.516    0.81115
3290.614   -0.43277
3290.712   -2.03208
3290.809   -0.71709
3290.907    1.87735
3291.005    3.65437
3291.103    2.09060
3291.200    0.31358
3291.298    1.20209
3291.396    1.41533
3291.494    3.37005
3291.592    2.37492
3291.689    0.81115
3291.787    0.74006
3291.885    1.20209
3291.982    1.52195
3292.080   -0.57493
3292.178   -1.49898
3292.276   -0.11290
3292.374    0.98885
3292.471    2.16168
3292.569    3.51221
3292.667    1.91290
3292.764    2.41046
3292.862    2.55262
3292.960    3.12127
3293.058    2.30384
3293.156    0.81115
3293.253   -0.14844
3293.351   -0.36169
3293.449    0.13588
3293.546    0.52682
3293.644   -0.82371
3293.742   -0.00628
3293.840    0.06480
3293.938    1.05993
3294.035    1.62857
3294.133    1.80627
3294.231    0.31358
3294.328    1.69965
3294.426    4.75612
3294.524    5.43139
3294.622    4.11639
3294.719    2.76586
3294.817    3.54775
3294.915    3.61883
3295.013    3.40559
3295.111    1.09547
3295.208    0.56236
3295.306    2.30384
3295.404    3.83207
3295.501    5.07598
3295.599    6.60422
3295.697    6.95962
3295.795    4.40072
3295.893    1.77073
3295.990    0.24250
3296.088    0.34912
3296.186    1.73519
3296.283    3.22789
3296.381    3.83207
3296.479    3.12127
3296.577    2.33938
3296.675    3.83207
3296.772    3.86761
3296.870    5.11152
3296.968    5.21814
3297.065    5.36031
3297.163    4.82720
3297.261    3.68991
3297.359    2.73032
3297.457    3.47667
3297.554    4.40072
3297.652    5.43139
3297.750    5.82233
3297.848    6.03557
3297.945    5.60909
3298.043    6.46206
3298.141    7.45718
3298.239    8.09691
3298.336    8.80772
3298.434    8.48785
3298.532    9.41190
3298.630    9.98055
3298.727    9.87393
3298.825    9.83839
3298.923   10.69135
3299.021   10.76243
3299.118   11.79310
3299.216   12.75269
3299.314   10.90460
3299.412    9.73177
3299.509   10.62027
3299.607   11.26000
3299.705   12.46837
3299.802   14.10322
3299.900   14.13876
3299.998   14.13876
3300.096   14.99173
3300.194   15.38268
3300.291   16.80429
3300.389   15.59592
3300.487   16.41335
3300.584   18.04820
3300.682   18.40360
3300.780   18.26144
3300.878   19.68305
3300.976   20.25170
3301.073   20.07400
3301.171   19.43427
3301.269   19.71859
3301.367   20.32278
3301.464   20.14508
3301.562   20.32278
3301.660   20.67818
3301.758   21.70885
3301.855   23.59249
3301.953   25.79599
3302.051   25.97369
3302.149   26.68450
3302.246   25.40505
3302.344   26.18693
3302.442   26.50680
3302.540   24.01897
3302.637   22.38412
3302.735   23.87681
3302.833   23.77019
3302.931   24.19667
3303.028   26.47126
3303.126   27.60855
3303.224   29.59880
3303.322   30.52285
3303.419   29.56326
3303.517   29.03016
3303.615   28.03503
3303.713   29.03016
3303.810   29.84759
3303.908   30.94934
3304.006   33.40162
3304.104   33.33054
3304.201   34.60999
3304.299   32.47757
3304.397   29.24340
3304.495   29.63434
3304.593   31.73122
3304.690   34.82323
3304.788   36.35146
3304.886   37.06227
3304.983   37.59537
3305.081   39.26577
3305.179   38.34172
3305.277   39.94104
3305.375   41.54035
3305.472   43.03304
3305.570   42.74872
3305.668   42.00237
3305.765   40.68738
3305.863   41.18495
3305.961   41.86021
3306.059   42.71318
3306.156   44.38358
3306.254   45.27208
3306.352   47.36896
3306.450   49.75016
3306.547   52.70001
3306.645   54.08608
3306.743   55.18783
3306.841   54.90351
3306.938   55.11675
3307.036   57.03593
3307.134   58.13768
3307.232   59.73699
3307.329   61.05198
3307.427   62.65130
3307.525   64.17953
3307.623   66.02763
3307.720   66.88060
3307.818   68.19559
3307.916   70.57679
3308.014   73.24231
3308.112   74.77055
3308.209   77.50715
3308.307   79.81727
3308.405   80.81240
3308.502   83.05144
3308.600   84.01103
3308.698   85.53926
3308.796   88.63127
3308.894   91.97206
3308.991   95.66825
3309.089   99.79093
3309.187  102.81186
3309.284  102.95402
3309.382  103.84253
3309.480  106.54359
3309.578  108.39169
3309.676  111.66140
3309.773  114.89557
3309.871  116.60150
3309.969  118.12974
3310.066  119.69351
3310.164  121.36390
3310.262  125.09564
3310.360  128.11657
3310.458  130.46223
3310.555  132.87897
3310.653  135.18909
3310.751  138.74312
3310.849  140.76892
3310.946  142.65256
3311.044  143.71877
3311.142  145.28254
3311.240  146.31321
3311.337  147.20172
3311.435  146.49091
3311.533  148.16130
3311.631  150.72021
3311.728  148.94319
3311.826  146.52645
3311.924  140.48460
3312.021  137.89015
3312.119  133.83856
3312.217  127.83224
3312.315  120.79526
3312.413  111.69694
3312.510  102.45646
3312.608   89.19992
3312.706   75.26811
3312.803   61.40739
3312.901   47.51112
3312.999   29.98975
3313.097   12.46837
3313.195   -5.94152
3313.292  -22.92979
3313.390  -41.41075
3313.488  -56.08890
3313.585  -68.67018
3313.683  -85.48075
3313.781 -104.99238
3313.879 -120.20364
3313.977 -133.06923
3314.074 -144.19335
3314.172 -157.13003
3314.270 -168.39631
3314.368 -175.25559
3314.465 -180.55110
3314.563 -186.87728
3314.661 -191.95954
3314.759 -194.55398
3314.856 -195.54911
3314.954 -195.97560
3315.052 -196.22438
3315.150 -192.49265
3315.247 -189.47172
3315.345 -187.55254
3315.443 -184.17621
3315.541 -181.26191
3315.638 -175.61099
3315.736 -172.12804
3315.834 -166.90362
3315.932 -161.60811
3316.029 -155.28193
3316.127 -148.88468
3316.225 -143.66025
3316.323 -138.57798
3316.420 -133.63788
3316.518 -127.45386
3316.616 -121.34093
3316.714 -116.11650
3316.811 -112.31369
3316.909 -106.16521
3317.007 -102.25578
3317.105  -99.30593
3317.202  -94.33029
3317.300  -89.95883
3317.398  -87.47101
3317.496  -83.52603
3317.594  -78.44376
3317.691  -76.45351
3317.789  -73.46812
3317.887  -68.70572
3317.984  -65.40047
3318.082  -61.31333
3318.180  -58.54119
3318.278  -56.26661
3318.375  -54.24081
3318.473  -51.71745
3318.571  -49.54949
3318.669  -45.17803
3318.766  -42.29926
3318.864  -40.06022
3318.962  -39.77590
3319.060  -37.46578
3319.157  -32.06365
3319.255  -27.44341
3319.353  -24.70680
3319.451  -23.74721
3319.548  -22.60992
3319.646  -20.47751
3319.744  -16.67469
3319.842  -13.79593
3319.939  -10.77500
3320.037   -8.21610
3320.135   -7.00772
3320.233   -6.04814
3320.330   -5.01747
3320.428   -2.84951
3320.526    1.30871
3320.624    4.47180
3320.721    7.63489
3320.819   10.72689
3320.917   12.39729
3321.015   15.80916
3321.113   18.83009
3321.210   22.84614
3321.308   24.44546
3321.406   26.36463
3321.503   29.98975
3321.601   31.23366
3321.699   35.53404
3321.797   38.91037
3321.895   42.28670
3321.992   45.76965
3322.090   48.93274
3322.188   51.98920
3322.285   56.28958
3322.383   60.76766
3322.481   67.37816
3322.579   74.20190
3322.677   81.23889
3322.774   86.46331
3322.872   90.51491
3322.970   95.17069
3323.067  100.85714
3323.165  107.07670
3323.263  112.26558
3323.361  118.76946
3323.458  126.19739
3323.556  135.86435
3323.654  144.92714
3323.752  153.13695
3323.850  164.40323
3323.947  174.24790
3324.045  185.30094
3324.143  193.90169
3324.240  203.85298
3324.338  214.15968
3324.436  228.23364
3324.534  242.37869
3324.632  255.74185
3324.729  270.56216
3324.827  284.84937
3324.925  300.48711
3325.022  314.13459
3325.120  329.95003
3325.218  343.95292
3325.316  358.31121
3325.414  370.64370
3325.511  381.44795
3325.609  388.59156
3325.707  392.39437
3325.804  397.72542
3325.902  398.47177
3326.000  400.00000
3326.098  392.46545
3326.196  380.73715
3326.293  363.00253
3326.391  340.57659
3326.489  313.99243
3326.587  281.11764
3326.684  245.64840
3326.782  205.45230
3326.880  162.80392
3326.978  116.21056
3327.075   67.30708
3327.173   18.51022
3327.271  -30.21555
3327.369  -76.66675
3327.466 -121.62525
3327.564 -162.39000
3327.662 -196.65086
3327.760 -229.20579
3327.857 -254.11956
3327.955 -276.82982
3328.053 -293.21391
3328.151 -306.57707
3328.248 -312.72554
3328.346 -314.82242
3328.444 -315.71093
3328.542 -311.33947
3328.639 -306.93247
3328.737 -298.97144
3328.835 -292.96513
3328.933 -285.43058
3329.030 -276.01239
3329.128 -266.45205
3329.226 -257.78021
3329.323 -250.06796
3329.421 -239.12154
3329.519 -230.94727
3329.617 -221.63571
3329.715 -213.67468
3329.812 -203.40352
3329.910 -194.62506
3330.008 -187.09052
3330.106 -179.05841
3330.203 -173.08763
3330.301 -166.01511
3330.399 -159.76001
3330.497 -152.72303
3330.594 -146.04145
3330.692 -139.39541
3330.790 -133.81558
3330.888 -129.12426
3330.985 -122.72700
3331.083 -116.86285
3331.181 -111.14086
3331.279 -106.48508
3331.376 -100.15890
3331.474  -94.61461
3331.572  -88.75046
3331.670  -82.95738
3331.767  -77.23539
3331.865  -72.40191
3331.963  -67.92383
3332.061  -62.94819
3332.158  -59.71402
3332.256  -57.75930
3332.354  -56.47985
3332.452  -52.78365
3332.549  -46.74180
3332.647  -41.26859
3332.745  -37.64348
3332.843  -35.65322
3332.940  -31.35284
3333.038  -27.23017
3333.136  -23.35627
3333.234  -18.48725
3333.331  -16.14159
