3266.899902	239.270508
3266.997803	277.270508
3267.095459	269.270508
3267.193359	224.270508
3267.291016	200.270508
3267.388672	217.270508
3267.486572	188.270508
3267.584229	212.270508
3267.682129	198.270508
3267.779785	199.270508
3267.877441	227.270508
3267.975342	229.270508
3268.072998	212.270508
3268.170654	273.270508
3268.268555	351.270508
3268.366211	357.270508
3268.464111	319.270508
3268.561768	263.270508
3268.659424	273.270508
3268.757324	329.270508
3268.854980	356.270508
3268.952881	285.270508
3269.050537	308.270508
3269.148193	303.270508
3269.246094	307.270508
3269.343750	318.270508
3269.441650	374.270508
3269.539307	370.270508
3269.636963	403.270508
3269.734863	386.270508
3269.832520	362.270508
3269.930420	314.270508
3270.028076	303.270508
3270.125732	355.270508
3270.223633	368.270508
3270.321289	324.270508
3270.418945	341.270508
3270.516846	321.270508
3270.614502	359.270508
3270.712402	382.270508
3270.810059	383.270508
3270.907715	347.270508
3271.005615	306.270508
3271.103271	300.270508
3271.201172	293.270508
3271.298828	319.270508
3271.396484	349.270508
3271.494385	392.270508
3271.592041	403.270508
3271.689941	374.270508
3271.787598	316.270508
3271.885254	322.270508
3271.983154	368.270508
3272.080811	387.270508
3272.178711	420.270508
3272.276367	371.270508
3272.374023	387.270508
3272.471924	436.270508
3272.569580	498.270508
3272.667236	523.270508
3272.765137	430.270508
3272.862793	382.270508
3272.960693	426.270508
3273.058350	466.270508
3273.156006	489.270508
3273.253906	457.270508
3273.351563	401.270508
3273.449463	421.270508
3273.547119	397.270508
3273.644775	405.270508
3273.742676	440.270508
3273.840332	443.270508
3273.938232	438.270508
3274.035889	503.270508
3274.133545	535.270508
3274.231445	527.270508
3274.329102	519.270508
3274.427002	544.270508
3274.524658	529.270508
3274.622314	533.270508
3274.720215	496.270508
3274.817871	436.270508
3274.915527	434.270508
3275.013428	398.270508
3275.111084	439.270508
3275.208984	508.270508
3275.306641	530.270508
3275.404297	564.270508
3275.502197	640.270508
3275.599854	655.270508
3275.697754	595.270508
3275.795410	560.270508
3275.893066	541.270508
3275.990967	459.270508
3276.088623	456.270508
3276.186523	477.270508
3276.284180	536.270508
3276.381836	582.270508
3276.479736	608.270508
3276.577393	618.270508
3276.675293	592.270508
3276.772949	550.270508
3276.870605	489.270508
3276.968506	502.270508
3277.066162	573.270508
3277.163818	614.270508
3277.261719	640.270508
3277.359375	562.270508
3277.457275	519.270508
3277.554932	498.270508
3277.652588	524.270508
3277.750488	554.270508
3277.848145	586.270508
3277.946045	571.270508
3278.043701	617.270508
3278.141357	620.270508
3278.239258	572.270508
3278.336914	581.270508
3278.434814	601.270508
3278.532471	597.270508
3278.630127	626.270508
3278.728027	668.270508
3278.825684	721.270508
3278.923340	672.270508
3279.021240	632.270508
3279.118896	697.270508
3279.216797	716.270508
3279.314453	678.270508
3279.412109	645.270508
3279.510010	699.270508
3279.607666	769.270508
3279.705566	738.270508
