3279.079    0.38515
3279.079    1.15123
3279.079   -1.30065
3279.079   -0.64476
3279.079   -0.39675
3279.079   -1.57271
3279.079   -1.22867
3279.079    0.17267
3279.079   -0.06730
3279.079   -0.72247
3279.079    0.07738
3279.079    0.10256
3279.079    0.02510
3279.079   -0.61991
3279.079   -0.79357
3279.079   -0.19967
3279.079   -0.97913
3279.079   -1.02087
3279.079    0.60504
3279.177   -2.20089
3279.177   -1.48251
3279.177    0.53205
3279.177   -1.07083
3279.177   -1.84549
3279.177    0.62874
3279.177    1.28519
3279.177   -0.11466
3279.177    1.33866
3279.177   -0.53010
3279.177   -0.56146
3279.177   -0.39675
3279.177   -1.36445
3279.177   -1.83262
3279.177   -0.97275
3279.177   -0.62959
3279.177   -0.30596
3279.177   -1.00555
3279.177   -0.54303
3279.177   -0.55802
3279.177   -0.30752
3279.177   -0.64779
3279.177   -0.49123
3279.177   -0.95831
3279.177   -0.68765
3279.177   -0.16551
3279.275   -1.59695
3279.275   -0.44122
3279.275    0.69866
3279.275   -1.19579
3279.275   -0.13779
3279.275    0.83699
3279.275    1.43097
3279.275   -0.84356
3279.275    0.73472
3279.275    0.05302
3279.275   -0.72807
3279.275   -0.60500
3279.275   -1.09371
3279.275   -1.37445
3279.275   -1.61834
3279.275    0.20344
3279.275   -0.28513
3279.275   -1.96353
3279.275   -0.25147
3279.275   -0.30811
3279.275   -0.68239
3279.275   -0.14798
3279.275   -0.99105
3279.275   -1.70803
3279.275   -0.83343
3279.275    0.16770
3279.372   -1.32621
3279.372    0.68336
3279.372   -0.19685
3279.372   -0.27946
3279.372   -0.40852
3279.372    0.21222
3279.372    1.11859
3279.372   -0.69778
3279.372   -0.63978
3279.372   -0.15524
3279.372   -1.10293
3279.372   -0.83408
3279.372   -0.90628
3279.372   -0.97877
3279.372   -0.72284
3279.372   -0.08812
3279.372   -0.78495
3279.372   -1.60950
3279.372    0.45660
3279.372   -0.07903
3279.372   -0.95312
3279.372    1.16404
3279.372   -0.51206
3279.372   -2.29115
3279.372   -0.77096
3279.372   -0.18633
3279.470   -0.61814
3279.470    0.89162
3279.470   -0.77997
3279.470    1.57403
3279.470   -0.17944
3279.470   -0.57915
3279.470    1.88914
3279.470   -0.46870
3279.470   -0.47317
3279.470   -0.48845
3279.470   -0.79054
3279.470   -1.02152
3279.470   -1.21867
3279.470   -0.97877
3279.470   -0.22302
3279.470   -0.35886
3279.470   -1.34724
3279.470   -1.23463
3279.470   -0.89707
3279.470   -0.12068
3279.470   -0.12009
3279.470    1.62221
3279.470   -0.55371
3279.470   -0.91666
3279.470   -0.62518
3279.470   -0.43624
3279.568   -1.18043
3279.568   -0.44122
3279.568   -0.00942
3279.568    2.17797
3279.568    1.09093
3279.568   -0.84989
3279.568    0.26473
3279.568   -0.53118
3279.568    0.02664
3279.568   -0.42597
3279.568   -0.64476
3279.568   -1.20895
3279.568   -1.59353
3279.568   -0.29152
3279.568   -0.26467
3279.568    0.89068
3279.568   -0.76412
3279.568   -0.31830
3279.568   -1.39689
3279.568   -0.68298
3279.568    0.15064
3279.568    1.08074
3279.568   -0.88692
3279.568    0.56197
3279.568   -0.39609
3279.568   -0.33211
3279.666   -1.32621
3279.666    0.28768
3279.666   -1.21731
3279.666    1.19916
3279.666    1.32001
3279.666   -0.30842
3279.666   -0.42251
3279.666   -0.65613
3279.666   -0.32739
3279.666   -0.44680
3279.666   -0.58229
3279.666   -0.97986
3279.666   -1.09371
3279.666    1.20793
3279.666   -0.05642
3279.666    1.64041
3279.666   -0.30596
3279.666    0.49390
3279.666   -0.27230
3279.666   -0.39142
3279.666   -0.37000
3279.666   -0.35623
3279.666    0.09189
3279.666    1.06178
3279.666    0.77014
3279.666   -0.04055
3279.763   -1.26374
3279.763   -0.19132
3279.763   -1.69630
3279.763    0.36614
3279.763    2.19469
3279.763   -0.20429
3279.763   -0.42251
3279.763   -0.88521
3279.763   -0.95216
3279.763   -0.17606
3279.763   -0.68641
3279.763   -0.18849
3279.763   -0.53142
3279.763    1.70775
3279.763    0.40175
3279.763    1.09894
3279.763    0.25633
3279.763    0.57720
3279.763    0.45660
3279.763   -0.09986
3279.763   -0.07844
3279.763    0.24771
3279.763    1.34143
3279.763    0.43701
3279.763    0.60354
3279.763    1.00073
3279.861   -0.76392
3279.861    0.01694
3279.861   -1.44639
3279.861    0.11623
3279.861    2.19469
3279.861   -0.39172
3279.861   -1.08894
3279.861   -0.90604
3279.861   -1.26455
3279.861   -0.11359
3279.861   -0.93632
3279.861    0.26968
3279.861    0.40573
3279.861    1.60362
3279.861    0.67248
3279.861    0.24509
3279.861    0.48542
3279.861   -0.17252
3279.861   -0.25147
3279.861    0.17088
3279.861   -0.43248
3279.861    1.24734
3279.861    1.09152
3279.861    0.29123
3279.861    0.70767
3279.861    0.81330
3279.959   -0.78475
3279.959    1.22483
3279.959   -1.75877
3279.959    0.78265
3279.959    0.73689
3279.959   -0.64163
3279.959   -1.52627
3279.959   -1.26008
3279.959   -0.49400
3279.959    0.15715
3279.959   -0.45733
3279.959   -0.00106
3279.959    0.03087
3279.959    0.91637
3279.959    0.04771
3279.959    0.03683
3279.959    0.54789
3279.959   -0.31830
3279.959    0.10256
3279.959    0.29583
3279.959    0.27559
3279.959    0.68505
3279.959    1.17482
3279.959   -0.68757
3279.959   -0.52105
3279.959    0.50091
3280.057   -0.36823
3280.057    1.41226
3280.057   -1.61299
3280.057    0.94926
3280.057   -0.28357
3280.057   -0.32925
3280.057   -0.56829
3280.057   -1.42668
3280.057    0.54728
3280.057    0.44871
3280.057   -0.16577
3280.057   -0.35509
3280.057   -0.07326
3280.057    0.18747
3280.057   -0.03559
3280.057   -0.42133
3280.057    1.29762
3280.057   -0.00592
3280.057    0.60238
3280.057    0.85812
3280.057    0.94202
3280.057    0.06028
3280.057    0.21684
3280.057   -0.85418
3280.057   -0.47940
3280.057    0.73000
3280.154    0.88131
3280.154    1.14153
3280.154    0.49040
3280.154    1.30329
3280.154   -0.97081
3280.154   -1.01649
3280.154    0.93116
3280.154   -0.98934
3280.154    0.81802
3280.154    0.74027
3280.154    0.08414
3280.154   -0.18849
3280.154   -0.55225
3280.154   -0.47895
3280.154    0.38092
3280.154   -1.00445
3280.154    1.21432
3280.154   -1.00555
3280.154    1.16467
3280.154    1.08721
3280.154    1.27523
3280.154   -0.43954
3280.154   -0.61619
3280.154   -0.77088
3280.154    0.54106
3280.154    0.35513
3280.252    0.61057
3280.252    1.12070
3280.252    0.34462
3280.252    0.67852
3280.252   -0.92916
3280.252    0.04562
3280.252    1.11859
3280.252   -1.28090
3280.252    0.52646
3280.252    1.19843
3280.252   -0.26990
3280.252    0.26968
3280.252   -0.76050
3280.252   -1.20785
3280.252    0.65166
3280.252   -1.12941
3280.252    0.88111
3280.252   -1.31794
3280.252    1.64366
3280.252    1.42042
3280.252    0.90037
3280.252    0.24771
3280.252   -1.05353
3280.252   -0.04198
3280.252    0.91592
3280.252    0.18853
3280.350    0.21489
3280.350    0.01694
3280.350   -0.21767
3280.350    0.63687
3280.350    0.52863
3280.350    0.14975
3280.350    0.47299
3280.350   -1.23925
3280.350    0.58894
3280.350    0.67779
3280.350   -0.83219
3280.350    0.72784
3280.350   -0.61472
3280.350   -1.06207
3280.350    1.00569
3280.350   -0.81702
3280.350    0.96441
3280.350   -0.98473
3280.350    0.56073
3280.350    0.83730
3280.350    0.83789
3280.350   -0.06467
3280.350   -0.30380
3280.350    0.43701
3280.350    0.39528
3280.350    0.16770
3280.448    0.86048
3280.448    0.01694
3280.448   -1.09235
3280.448    0.34531
3280.448    0.73689
3280.448   -0.35007
3280.448    0.70207
3280.448   -0.86439
3280.448    0.63059
3280.448   -0.09276
3280.448   -0.79054
3280.448    0.58206
3280.448    0.94720
3280.448    0.18747
3280.448    0.08936
3280.448   -0.50464
3280.448    0.38129
3280.448   -1.13051
3280.448   -0.10569
3280.448   -0.72463
3280.448    0.10899
3280.448   -0.62697
3280.448    0.98739
3280.448    0.54114
3280.448   -0.27114
3280.448    0.45926
3280.545   -0.51401
3280.545    0.10024
3280.545   -1.55052
3280.545    1.09504
3280.545    0.36203
3280.545   -0.95402
3280.545   -0.04765
3280.545   -1.05182
3280.545    0.10994
3280.545   -0.15524
3280.545   -1.54027
3280.545    0.72784
3280.545    1.00968
3280.545    1.14545
3280.545   -0.74366
3280.545   -0.02565
3280.545    0.58955
3280.545   -1.15133
3280.545    0.47742
3280.545   -1.43270
3280.545   -0.59908
3280.545   -0.18963
3280.545    0.65418
3280.545    0.49949
3280.545   -0.04206
3280.545   -0.22798
3280.643   -1.36787
3280.643    0.30850
3280.643   -1.32143
3280.643    0.82430
3280.643   -0.67925
3280.643   -0.14181
3280.643   -1.50545
3280.643   -0.94769
3280.643   -0.22327
3280.643    0.71944
3280.643   -1.85265
3280.643    0.83197
3280.643    0.19748
3280.643    0.33325
3280.643   -0.78532
3280.643    0.78656
3280.643    0.79780
3280.643   -0.85977
3280.643    0.99807
3280.643   -1.51600
3280.643   -0.82817
3280.643   -0.35623
3280.643   -0.78279
3280.643    1.45747
3280.643    0.29115
3280.643   -0.33211
3280.741   -0.99300
3280.741    0.47511
3280.741   -0.94657
3280.741    0.15788
3280.741    0.40368
3280.741   -0.12099
3280.741   -2.06774
3280.741   -0.53118
3280.741   -0.34822
3280.741    0.84440
3280.741   -1.26953
3280.741   -0.06353
3280.741   -0.23986
3280.741   -0.87464
3280.741    0.46423
3280.741    1.53628
3280.741    0.58955
3280.741   -0.96390
3280.741    0.43577
3280.741   -0.97454
3280.741   -1.07807
3280.741   -0.75192
3280.741   -0.90775
3280.741    2.29050
3280.741    0.91592
3280.741    0.23018
3280.839   -0.22245
3280.839    0.12107
3280.839   -1.13400
3280.839    0.84513
3280.839    1.36166
3280.839   -0.49585
3280.839   -1.83866
3280.839   -0.23962
3280.839   -0.78556
3280.839    0.88605
3280.839   -0.62394
3280.839   -1.04234
3280.839   -0.15656
3280.839   -1.16620
3280.839    0.48505
3280.839    0.76573
3280.839   -0.01440
3280.839   -0.56821
3280.839   -0.64716
3280.839   -0.82876
3280.839   -0.82817
3280.839   -0.58532
3280.839   -0.09555
3280.839    2.16555
3280.839    1.72812
3280.839    0.08440
3280.936    0.77718
3280.936   -0.12884
3280.936   -1.21731
3280.936    1.78228
3280.936    0.59111
3280.936   -0.64163
3280.936   -1.35967
3280.936   -0.21879
3280.936   -0.26492
3280.936    0.71944
3280.936   -0.37403
3280.936   -1.58381
3280.936   -0.17738
3280.936   -0.77051
3280.936   -0.24385
3280.936   -0.48381
3280.936   -0.70165
3280.936   -0.06840
3280.936   -1.06368
3280.936   -0.55802
3280.936   -0.18257
3280.936    0.06028
3280.936    0.32097
3280.936    1.29087
3280.936    1.66565
3280.936   -0.47789
3281.034    0.96461
3281.034   -0.83691
3281.034   -1.52969
3281.034    1.40742
3281.034    0.38285
3281.034   -0.76658
3281.034   -0.60994
3281.034   -0.21879
3281.034    1.06793
3281.034    1.13596
3281.034   -0.20742
3281.034   -1.37555
3281.034   -0.05243
3281.034   -0.12491
3281.034   -0.18137
3281.034   -0.75454
3281.034   -0.03522
3281.034    0.43142
3281.034   -0.85542
3281.034   -0.62050
3281.034    0.44220
3281.034    0.22689
3281.034   -0.11637
3281.034    0.72857
3281.034    1.04088
3281.034   -0.01973
3281.132    0.83966
3281.132   -1.62829
3281.132   -1.17565
3281.132    0.07458
3281.132   -0.36687
3281.132   -1.24558
3281.132   -0.36004
3281.132    0.21855
3281.132    1.19288
3281.132    0.59449
3281.132    0.00083
3281.132   -1.06317
3281.132    0.01005
3281.132   -0.02079
3281.132   -0.45210
3281.132   -0.94198
3281.132    0.38129
3281.132    0.82711
3281.132   -0.06404
3281.132    0.12922
3281.132    0.27559
3281.132    0.18523
3281.132   -0.80362
3281.132    1.20756
3281.132    0.43693
3281.132   -0.41542
3281.230    1.04791
3281.230   -0.64948
3281.230   -0.17602
3281.230   -0.69597
3281.230   -0.53348
3281.230   -0.91236
3281.230   -0.48499
3281.230    0.32268
3281.230    0.71389
3281.230   -0.21771
3281.230    0.54230
3281.230   -0.12601
3281.230    0.17665
3281.230   -0.91629
3281.230   -0.32715
3281.230   -1.00445
3281.230   -0.16018
3281.230    0.86876
3281.230   -0.00157
3281.230   -0.64133
3281.230    0.25477
3281.230   -0.64779
3281.230   -0.38711
3281.230    0.77022
3281.230    0.22868
3281.230   -1.22762
3281.327    1.02709
3281.327    0.78749
3281.327    0.07389
3281.327   -0.84175
3281.327   -1.59558
3281.327   -0.28759
3281.327   -0.48499
3281.327   -0.59365
3281.327    1.19288
3281.327    0.01137
3281.327    0.56313
3281.327   -0.66748
3281.327    0.42656
3281.327   -0.54143
3281.327    0.46423
3281.327   -0.21308
3281.327   -0.20183
3281.327    0.32729
3281.327   -0.06404
3281.327   -0.97454
3281.327    0.33807
3281.327   -0.79357
3281.327    0.61253
3281.327    0.85353
3281.327   -0.10454
3281.327   -0.51954
3281.425    0.04828
3281.425    1.91208
3281.425    0.15719
3281.425   -0.15450
3281.425   -1.38733
3281.425    0.42048
3281.425   -0.38086
3281.425   -1.44751
3281.425    1.04710
3281.425   -0.40514
3281.425   -0.58229
3281.425   -0.20931
3281.425    0.82225
3281.425    0.02087
3281.425    0.73496
3281.425    0.14096
3281.425   -0.16018
3281.425    1.07702
3281.425    1.10220
3281.425    0.39996
3281.425    0.50468
3281.425   -0.14798
3281.425    1.15400
3281.425    0.08298
3281.425    0.33280
3281.425   -0.58202
3281.523   -0.26410
3281.523    0.43345
3281.523    0.26132
3281.523   -0.02955
3281.523    0.04964
3281.523    0.46213
3281.523   -0.33921
3281.523   -0.71861
3281.523    0.29738
3281.523    0.13632
3281.523   -0.99880
3281.523   -0.14684
3281.523    0.96803
3281.523   -0.81216
3281.523   -0.38963
3281.523    0.82821
3281.523   -0.45174
3281.523    1.36858
3281.523    2.31008
3281.523    0.52491
3281.523    0.31725
3281.523    0.85166
3281.523    0.32097
3281.523    0.08298
3281.523    0.10372
3281.523   -0.47789
3281.621   -0.61814
3281.621   -0.98269
3281.621    0.96939
3281.621   -0.44606
3281.621    0.61194
3281.621    1.27433
3281.621   -0.27673
3281.621    0.01029
3281.621    0.50563
3281.621    0.05302
3281.621   -1.26953
3281.621   -0.62583
3281.621    0.13500
3281.621   -0.58308
3281.621   -1.01440
3281.621    0.57830
3281.621    0.21468
3281.621    0.01491
3281.621    1.33128
3281.621    0.21253
3281.621   -0.30752
3281.621    1.01826
3281.621   -0.72032
3281.621   -0.45849
3281.621    0.20785
3281.621    0.39679
3281.718   -0.93053
3281.718   -0.48288
3281.718    2.28141
3281.718   -0.90423
3281.718    0.79937
3281.718    0.48296
3281.718    0.51464
3281.718   -0.57283
3281.718    0.52646
3281.718    0.01137
3281.718   -1.29036
3281.718   -0.20931
3281.718   -0.90628
3281.718    0.24995
3281.718   -1.09770
3281.718    0.20344
3281.718    0.90193
3281.718   -0.33913
3281.718    0.60238
3281.718    0.04592
3281.718   -0.07844
3281.718    0.66423
3281.718   -0.99105
3281.718   -1.79133
3281.718    0.72849
3281.718    0.91743
3281.816   -0.28493
3281.816   -0.25379
3281.816    2.69792
3281.816   -1.98716
3281.816   -0.78338
3281.816    0.42048
3281.816    0.72290
3281.816   -0.80191
3281.816    0.00582
3281.816    0.51119
3281.816   -0.49898
3281.816    0.89445
3281.816   -0.40647
3281.816    0.04169
3281.816   -1.45174
3281.816   -0.65042
3281.816    0.69367
3281.816    0.05656
3281.816   -0.00157
3281.816   -0.76628
3281.816   -0.76569
3281.816    1.01826
3281.816   -1.01188
3281.816   -1.91629
3281.816    0.45776
3281.816    0.48009
3281.914   -0.22245
3281.914   -0.12884
3281.914    2.46884
3281.914   -2.57028
3281.914   -1.15825
3281.914    0.54543
3281.914    0.38969
3281.914   -0.15631
3281.914   -0.07749
3281.914    1.03183
3281.914    0.16744
3281.914    1.72747
3281.914   -0.46894
3281.914    0.37490
3281.914   -1.34761
3281.914   -0.62959
3281.914    0.75615
3281.914   -0.42243
3281.914   -0.54303
3281.914   -0.82876
3281.914   -0.57826
3281.914    0.41432
3281.914   -0.13720
3281.914   -1.41647
3281.914   -0.14619
3281.914   -1.08184
3282.012    0.88131
3282.012   -0.69113
3282.012    0.21967
3282.012   -2.34120
3282.012   -1.92880
3282.012    0.23305
3282.012   -0.08930
3282.012    0.17690
3282.012   -0.30657
3282.012    1.17761
3282.012    0.43817
3282.012    1.08188
3282.012    0.01005
3282.012   -0.20822
3282.012   -1.82660
3282.012   -0.48381
3282.012    0.25633
3282.012   -0.85977
3282.012   -1.54267
3282.012   -0.72463
3282.012   -0.53661
3282.012    0.20606
3282.012    0.44592
3282.012   -1.64555
3282.012   -0.08371
3282.012   -1.64413
3282.109    1.00626
3282.109   -0.58700
3282.109   -0.36345
3282.109   -1.15414
3282.109   -1.13742
3282.109    0.27470
3282.109   -0.83903
3282.109   -0.05219
3282.109   -0.41070
3282.109    0.44871
3282.109    0.91716
3282.109    0.89445
3282.109    0.32243
3282.109   -0.41647
3282.109   -0.72284
3282.109   -0.42133
3282.109   -0.88908
3282.109   -0.75564
3282.109   -1.18863
3282.109   -0.12068
3282.109   -0.16174
3282.109    0.43514
3282.109    0.40427
3282.109   -1.72886
3282.109   -0.27114
3282.109   -1.20679
3282.207    1.02709
3282.207   -0.79526
3282.207    0.24049
3282.207    0.26201
3282.207   -0.59595
3282.207    0.31635
3282.207   -2.31765
3282.207   -0.57283
3282.207   -0.28574
3282.207   -0.73836
3282.207    1.60441
3282.207    0.06142
3282.207    0.59317
3282.207   -0.97877
3282.207   -0.16054
3282.207   -0.83785
3282.207   -0.45174
3282.207    0.05656
3282.207   -0.77212
3282.207   -0.24564
3282.207   -0.09927
3282.207   -0.04385
3282.207    0.73748
3282.207   -0.75005
3282.207   -0.10454
3282.207   -0.97771
3282.305    0.58975
3282.305   -0.69113
3282.305    0.51123
3282.305    1.15751
3282.305   -1.42898
3282.305    0.52461
3282.305   -2.00527
3282.305   -1.09347
3282.305   -0.18161
3282.305   -0.98826
3282.305    1.79184
3282.305   -0.81326
3282.305    0.25995
3282.305   -1.31198
3282.305   -0.99357
3282.305   -0.08812
3282.305    0.33964
3282.305   -0.38078
3282.305   -0.81377
3282.305   -1.16197
3282.305    0.06734
3282.305    0.24771
3282.305    0.13354
3282.305    0.52032
3282.305   -1.00004
3282.305   -0.97771
3282.403   -0.68062
3282.403   -1.64911
3282.403    0.86526
3282.403    1.15751
3282.403   -1.80384
3282.403    0.35800
3282.403   -0.69325
3282.403   -0.48953
3282.403   -0.13996
3282.403   -0.57175
3282.403    1.68771
3282.403   -0.16766
3282.403    0.21830
3282.403   -0.81216
3282.403   -1.01440
3282.403    0.76573
3282.403    0.46459
3282.403   -1.58867
3282.403   -0.50138
3282.403   -0.72463
3282.403   -0.14092
3282.403    0.35184
3282.403    0.19601
3282.403    0.91600
3282.403   -0.12536
3282.403   -1.16514
3282.500   -1.07631
3282.500   -1.56581
3282.500   -0.38428
3282.500   -0.21698
3282.500   -2.30366
3282.500    0.33718
3282.500   -0.04765
3282.500   -0.84356
3282.500   -0.18161
3282.500   -0.23854
3282.500    1.06294
3282.500    0.47793
3282.500   -0.15656
3282.500   -0.24987
3282.500   -0.76449
3282.500    0.51582
3282.500    0.17303
3282.500   -1.54702
3282.500   -0.45973
3282.500   -0.07903
3282.500   -1.32798
3282.500    0.93496
3282.500    0.73748
3282.500    1.22839
3282.500    0.49941
3282.500   -1.66496
3282.598   -1.03465
3282.598   -1.19095
3282.598   -1.71712
3282.598   -0.11285
3282.598   -1.05412
3282.598   -0.35007
3282.598    0.41051
3282.598   -0.21879
3282.598   -0.45235
3282.598    0.03219
3282.598   -0.06164
3282.598    0.37380
3282.598   -1.30197
3282.598   -0.70803
3282.598   -0.61871
3282.598   -0.10895
3282.598    0.27716
3282.598   -0.69317
3282.598   -0.77212
3282.598    0.73317
3282.598   -1.70285
3282.598    1.12239
3282.598    0.98739
3282.598    1.72821
3282.598    0.31198
3282.598   -1.49835
3282.696   -2.38832
3282.696   -0.00388
3282.696   -2.07116
3282.696   -1.13331
3282.696   -0.28357
3282.696   -0.41255
3282.696    0.68125
3282.696    0.36433
3282.696   -0.70226
3282.696   -0.15524
3282.696   -0.85302
3282.696    0.10307
3282.696   -0.34399
3282.696   -1.52023
3282.696   -0.45210
3282.696   -0.40051
3282.696    0.44377
3282.696    0.01491
3282.696   -1.37606
3282.696    1.35794
3282.696   -1.41129
3282.696    0.72670
3282.696    0.21684
3282.696    1.35334
3282.696   -0.02123
3282.696   -0.87358
3282.794   -3.36713
3282.794   -0.67031
3282.794   -0.80079
3282.794   -1.84138
3282.794   -0.38770
3282.794   -0.30842
3282.794    0.22308
3282.794    0.76002
3282.794   -0.47317
3282.794   -0.17606
3282.794   -0.91550
3282.794   -0.23014
3282.794    0.50986
3282.794   -1.35363
3282.794    0.21432
3282.794   -0.52546
3282.794    0.73533
3282.794    0.30647
3282.794   -1.08450
3282.794    0.85812
3282.794   -0.66156
3282.794   -0.21045
3282.794   -0.42876
3282.794    1.95729
3282.794    0.39528
3282.794   -1.35257
3282.891   -3.45043
3282.891   -1.37838
3282.891   -0.65501
3282.891   -1.90386
3282.891    0.54946
3282.891   -0.18347
3282.891    0.38969
3282.891    1.09323
3282.891   -0.99382
3282.891    0.63614
3282.891   -0.76972
3282.891   -0.14684
3282.891    1.05133
3282.891    0.18747
3282.891    0.21432
3282.891   -1.12941
3282.891    0.23551
3282.891   -0.29748
3282.891   -0.41808
3282.891   -0.74545
3282.891   -0.64074
3282.891   -0.50201
3282.891    0.13354
3282.891    2.54041
3282.891    0.39528
3282.891   -1.49835
3282.989   -2.28420
3282.989   -1.25343
3282.989   -1.46721
3282.989   -1.77891
3282.989    1.48662
3282.989    0.54543
3282.989    0.61877
3282.989    0.34350
3282.989   -0.82721
3282.989    0.26128
3282.989   -0.56146
3282.989    0.43628
3282.989    0.40573
3282.989    0.64564
3282.989   -0.07724
3282.989   -1.25436
3282.989   -0.53504
3282.989    0.01491
3282.989   -0.41808
3282.989   -0.18316
3282.989   -0.09927
3282.989    0.83083
3282.989    1.04987
